polynomial,term_0,term_1,term_2,term_3,gcd,zero_terms,galois_group,discriminant
x^5 - 15*x^4 - 15*x^3 + 2*x + 1,112,300,300,285,1,0,S5,-246663608
x^5 - 15*x^4 - 15*x^3 + 3*x + 1,93,330,495,360,3,0,S5,-63660967
x^5 - 15*x^4 - 15*x^3 + 4*x + 1,56,360,720,465,1,0,S5,-3946656
x^5 - 15*x^4 - 15*x^3 + 5*x + 1,-5,390,975,600,5,0,S5,-201359375
x^5 - 15*x^4 - 15*x^3 + 6*x + 1,-96,420,1260,765,3,0,S5,-834775144
x^5 - 15*x^4 - 15*x^3 + 7*x + 1,-223,450,1575,960,1,0,S5,-2128076583
x^5 - 15*x^4 - 15*x^3 + 8*x + 1,-392,480,1920,1185,1,0,S5,-4350122192
x^5 - 15*x^4 - 15*x^3 + 9*x + 1,-609,510,2295,1440,3,0,S5,-7814715631
x^5 - 15*x^4 - 15*x^3 + 10*x + 1,-880,540,2700,1725,5,0,S5,-12880575000
x^5 - 15*x^4 - 15*x^3 + 11*x + 1,-1211,570,3135,2040,1,0,S5,-19951302119
x^5 - 15*x^4 - 15*x^3 + 12*x + 1,-1608,600,3600,2385,3,0,S5,-29475351808
x^5 - 15*x^4 - 15*x^3 + 13*x + 1,-2077,630,4095,2760,1,0,S5,-41946001167
x^5 - 15*x^4 - 15*x^3 + 14*x + 1,-2624,660,4620,3165,1,0,S5,-57901318856
x^5 - 15*x^4 - 15*x^3 + 15*x + 1,-3255,690,5175,3600,15,0,S5,-77924134375
x^5 - 15*x^4 - 15*x^3 + x^2 - 15*x + 1,3435,-431,1515,3600,1,0,S5,-112731703792
x^5 - 15*x^4 - 15*x^3 + x^2 - 14*x + 1,2808,-372,1200,3165,3,0,S5,-86746688983
x^5 - 15*x^4 - 15*x^3 + x^2 - 13*x + 1,2265,-315,915,2760,15,0,S5,-65602198288
x^5 - 15*x^4 - 15*x^3 + x^2 - 12*x + 1,1800,-260,660,2385,5,0,S5,-48655612087
x^5 - 15*x^4 - 15*x^3 + x^2 - 11*x + 1,1407,-207,435,2040,3,0,S5,-35309801200
x^5 - 15*x^4 - 15*x^3 + x^2 - 10*x + 1,1080,-156,240,1725,3,0,S5,-25013096167
x^5 - 15*x^4 - 15*x^3 + x^2 - 9*x + 1,813,-107,75,1440,1,0,S5,-17259256528
x^5 - 15*x^4 - 15*x^3 + x^2 - 8*x + 1,600,-60,-60,1185,15,0,S5,-11587440103
x^5 - 15*x^4 - 15*x^3 + x^2 - 7*x + 1,435,-15,-165,960,15,0,S5,-7582172272
x^5 - 15*x^4 - 15*x^3 + x^2 - 6*x + 1,312,28,-240,765,1,0,S5,-4873315255
x^5 - 15*x^4 - 15*x^3 + x^2 - 5*x + 1,225,69,-285,600,3,0,S5,-3136037392
x^5 - 15*x^4 - 15*x^3 + x^2 - 4*x + 1,168,108,-300,465,3,0,S5,-2090782423
x^5 - 15*x^4 - 15*x^3 + x^2 - 3*x + 1,135,145,-285,360,5,0,S5,-1503238768
x^5 - 15*x^4 - 15*x^3 + x^2 - 2*x + 1,120,180,-240,285,15,0,S5,-1184308807
x^5 - 15*x^4 - 15*x^3 + x^2 - x + 1,117,213,-165,240,3,0,S5,-990078160
x^5 - 15*x^4 - 15*x^3 + x^2 + 1,120,244,-60,225,1,0,S5,-821784967
x^5 - 15*x^4 - 15*x^3 + x^2 + 2*x + 1,120,300,240,285,15,0,S5,-393541783
x^5 - 15*x^4 - 15*x^3 + x^2 + 3*x + 1,105,325,435,360,5,0,S5,-161554192
x^5 - 15*x^4 - 15*x^3 + x^2 + 4*x + 1,72,348,660,465,3,0,S5,-11367415
x^5 - 15*x^4 - 15*x^3 + x^2 + 5*x + 1,15,369,915,600,3,0,S5,-69521392
x^5 - 15*x^4 - 15*x^3 + x^2 + 6*x + 1,-72,388,1200,765,1,0,S5,-507524263
x^5 - 15*x^4 - 15*x^3 + x^2 + 7*x + 1,-195,405,1515,960,15,0,S5,-1541821648
x^5 - 15*x^4 - 15*x^3 + x^2 + 8*x + 1,-360,420,1860,1185,15,0,S5,-3433765927
x^5 - 15*x^4 - 15*x^3 + x^2 + 9*x + 1,-573,433,2235,1440,1,0,S5,-6489585520
x^5 - 15*x^4 - 15*x^3 + x^2 + 10*x + 1,-840,444,2640,1725,3,0,S5,-11060354167
x^5 - 15*x^4 - 15*x^3 + x^2 + 11*x + 1,-1167,453,3075,2040,3,0,S5,-17541960208
x^5 - 15*x^4 - 15*x^3 + x^2 + 12*x + 1,-1560,460,3540,2385,5,0,S5,-26375075863
x^5 - 15*x^4 - 15*x^3 + x^2 + 13*x + 1,-2025,465,4035,2760,15,0,S5,-38045126512
x^5 - 15*x^4 - 15*x^3 + x^2 + 14*x + 1,-2568,468,4560,3165,3,0,S5,-53082259975
x^5 - 15*x^4 - 15*x^3 + x^2 + 15*x + 1,-3195,469,5115,3600,1,0,S5,-72061315792
x^5 - 15*x^4 - 15*x^3 + 2*x^2 - 15*x + 1,3375,-644,1455,3600,1,0,S5,-113894742319
x^5 - 15*x^4 - 15*x^3 + 2*x^2 - 14*x + 1,2752,-556,1140,3165,1,0,S5,-87537010940
x^5 - 15*x^4 - 15*x^3 + 2*x^2 - 13*x + 1,2213,-472,855,2760,1,0,S5,-66090824895
x^5 - 15*x^4 - 15*x^3 + 2*x^2 - 12*x + 1,1752,-392,600,2385,1,0,S5,-48907482964
x^5 - 15*x^4 - 15*x^3 + 2*x^2 - 11*x + 1,1363,-316,375,2040,1,0,S5,-35383705247
x^5 - 15*x^4 - 15*x^3 + 2*x^2 - 10*x + 1,1040,-244,180,1725,1,0,S5,-24961602444
x^5 - 15*x^4 - 15*x^3 + 2*x^2 - 9*x + 1,777,-176,15,1440,1,0,S5,-17128645135
x^5 - 15*x^4 - 15*x^3 + 2*x^2 - 8*x + 1,568,-112,-120,1185,1,0,S5,-11417633060
x^5 - 15*x^4 - 15*x^3 + 2*x^2 - 7*x + 1,407,-52,-225,960,1,0,S5,-7406664399
x^5 - 15*x^4 - 15*x^3 + 2*x^2 - 6*x + 1,288,4,-300,765,1,0,S5,-4719105052
x^5 - 15*x^4 - 15*x^3 + 2*x^2 - 5*x + 1,205,56,-345,600,1,0,S5,-3023557919
x^5 - 15*x^4 - 15*x^3 + 2*x^2 - 4*x + 1,152,104,-360,465,1,0,S5,-2033832180
x^5 - 15*x^4 - 15*x^3 + 2*x^2 - 3*x + 1,123,148,-345,360,1,0,S5,-1508912575
x^5 - 15*x^4 - 15*x^3 + 2*x^2 - 2*x + 1,112,188,-300,285,1,0,S5,-1252928684
x^5 - 15*x^4 - 15*x^3 + 2*x^2 - x + 1,113,224,-225,240,1,0,S5,-1115124207
x^5 - 15*x^4 - 15*x^3 + 2*x^2 + 1,120,256,-120,225,1,0,S5,-989826244
x^5 - 15*x^4 - 15*x^3 + 2*x^2 + x + 1,127,284,15,240,1,0,S5,-816414575
x^5 - 15*x^4 - 15*x^3 + 2*x^2 + 3*x + 1,117,328,375,360,1,0,S5,-307848319
x^5 - 15*x^4 - 15*x^3 + 2*x^2 + 4*x + 1,88,344,600,465,1,0,S5,-76440212
x^5 - 15*x^4 - 15*x^3 + 2*x^2 + 5*x + 1,35,356,855,600,1,0,S5,-4349919
x^5 - 15*x^4 - 15*x^3 + 2*x^2 + 6*x + 1,-48,364,1140,765,1,0,S5,-255759820
x^5 - 15*x^4 - 15*x^3 + 2*x^2 + 7*x + 1,-167,368,1455,960,1,0,S5,-1039720655
x^5 - 15*x^4 - 15*x^3 + 2*x^2 + 8*x + 1,-328,368,1800,1185,1,0,S5,-2610120804
x^5 - 15*x^4 - 15*x^3 + 2*x^2 + 9*x + 1,-537,364,2175,1440,1,0,S5,-5265655567
x^5 - 15*x^4 - 15*x^3 + 2*x^2 + 10*x + 1,-800,356,2580,1725,1,0,S5,-9349796444
x^5 - 15*x^4 - 15*x^3 + 2*x^2 + 11*x + 1,-1123,344,3015,2040,1,0,S5,-15250760415
x^5 - 15*x^4 - 15*x^3 + 2*x^2 + 12*x + 1,-1512,328,3480,2385,1,0,S5,-23401479220
x^5 - 15*x^4 - 15*x^3 + 2*x^2 + 13*x + 1,-1973,308,3975,2760,1,0,S5,-34279568639
x^5 - 15*x^4 - 15*x^3 + 2*x^2 + 14*x + 1,-2512,284,4500,3165,1,0,S5,-48407297772
x^5 - 15*x^4 - 15*x^3 + 2*x^2 + 15*x + 1,-3135,256,5055,3600,1,0,S5,-66351558319
x^5 - 15*x^4 - 15*x^3 + 3*x^2 - 15*x + 1,3315,-849,1395,3600,3,0,S5,-114833006656
x^5 - 15*x^4 - 15*x^3 + 3*x^2 - 14*x + 1,2696,-732,1080,3165,1,0,S5,-88126208727
x^5 - 15*x^4 - 15*x^3 + 3*x^2 - 13*x + 1,2161,-621,795,2760,1,0,S5,-66400773872
x^5 - 15*x^4 - 15*x^3 + 3*x^2 - 12*x + 1,1704,-516,540,2385,3,0,S5,-49001961391
x^5 - 15*x^4 - 15*x^3 + 3*x^2 - 11*x + 1,1319,-417,315,2040,1,0,S5,-35320382784
x^5 - 15*x^4 - 15*x^3 + 3*x^2 - 10*x + 1,1000,-324,120,1725,1,0,S5,-24791971031
x^5 - 15*x^4 - 15*x^3 + 3*x^2 - 9*x + 1,741,-237,-45,1440,3,0,S5,-16897949872
x^5 - 15*x^4 - 15*x^3 + 3*x^2 - 8*x + 1,536,-156,-180,1185,1,0,S5,-11164803087
x^5 - 15*x^4 - 15*x^3 + 3*x^2 - 7*x + 1,379,-81,-285,960,1,0,S5,-7164243776
x^5 - 15*x^4 - 15*x^3 + 3*x^2 - 6*x + 1,264,-12,-360,765,3,0,S5,-4513183639
x^5 - 15*x^4 - 15*x^3 + 3*x^2 - 5*x + 1,185,51,-405,600,1,0,S5,-2873702256
x^5 - 15*x^4 - 15*x^3 + 3*x^2 - 4*x + 1,136,108,-420,465,1,0,S5,-1953016367
x^5 - 15*x^4 - 15*x^3 + 3*x^2 - 3*x + 1,111,159,-405,360,3,0,S5,-1503449152
x^5 - 15*x^4 - 15*x^3 + 3*x^2 - 2*x + 1,104,204,-360,285,1,0,S5,-1322399511
x^5 - 15*x^4 - 15*x^3 + 3*x^2 - x + 1,109,243,-285,240,1,0,S5,-1252311344
x^5 - 15*x^4 - 15*x^3 + 3*x^2 + 1,120,276,-180,225,3,0,S5,-1180642831
x^5 - 15*x^4 - 15*x^3 + 3*x^2 + x + 1,131,303,-45,240,1,0,S5,-1039835712
x^5 - 15*x^4 - 15*x^3 + 3*x^2 + 2*x + 1,136,324,120,285,1,0,S5,-807284567
x^5 - 15*x^4 - 15*x^3 + 3*x^2 + 4*x + 1,104,348,540,465,1,0,S5,-201108399
x^5 - 15*x^4 - 15*x^3 + 3*x^2 + 5*x + 1,55,351,795,600,1,0,S5,-6760256
x^5 - 15*x^4 - 15*x^3 + 3*x^2 + 6*x + 1,-24,348,1080,765,3,0,S5,-79160407
x^5 - 15*x^4 - 15*x^3 + 3*x^2 + 7*x + 1,-139,339,1395,960,1,0,S5,-620006832
x^5 - 15*x^4 - 15*x^3 + 3*x^2 + 8*x + 1,-296,324,1740,1185,1,0,S5,-1875766031
x^5 - 15*x^4 - 15*x^3 + 3*x^2 + 9*x + 1,-501,303,2115,1440,3,0,S5,-4137642304
x^5 - 15*x^4 - 15*x^3 + 3*x^2 + 10*x + 1,-760,276,2520,1725,1,0,S5,-7741547031
x^5 - 15*x^4 - 15*x^3 + 3*x^2 + 11*x + 1,-1079,243,2955,2040,1,0,S5,-13068067952
x^5 - 15*x^4 - 15*x^3 + 3*x^2 + 12*x + 1,-1464,204,3420,2385,3,0,S5,-20542438447
x^5 - 15*x^4 - 15*x^3 + 3*x^2 + 13*x + 1,-1921,159,3915,2760,1,0,S5,-30634506816
x^5 - 15*x^4 - 15*x^3 + 3*x^2 + 14*x + 1,-2456,108,4440,3165,1,0,S5,-43858705559
x^5 - 15*x^4 - 15*x^3 + 3*x^2 + 15*x + 1,-3075,51,4995,3600,3,0,S5,-60774020656
x^5 - 15*x^4 - 15*x^3 + 4*x^2 - 15*x + 1,3255,-1046,1335,3600,1,0,S5,-115530133183
x^5 - 15*x^4 - 15*x^3 + 4*x^2 - 14*x + 1,2640,-900,1020,3165,15,0,S5,-88500836344
x^5 - 15*x^4 - 15*x^3 + 4*x^2 - 13*x + 1,2109,-762,735,2760,3,0,S5,-66521309479
x^5 - 15*x^4 - 15*x^3 + 4*x^2 - 12*x + 1,1656,-632,480,2385,1,0,S5,-48930814528
x^5 - 15*x^4 - 15*x^3 + 4*x^2 - 11*x + 1,1275,-510,255,2040,255,0,S5,-35113896511
x^5 - 15*x^4 - 15*x^3 + 4*x^2 - 10*x + 1,960,-396,60,1725,3,0,S5,-24500352808
x^5 - 15*x^4 - 15*x^3 + 4*x^2 - 9*x + 1,705,-290,-105,1440,5,0,S5,-16565202439
x^5 - 15*x^4 - 15*x^3 + 4*x^2 - 8*x + 1,504,-192,-240,1185,3,0,S5,-10828655344
x^5 - 15*x^4 - 15*x^3 + 4*x^2 - 7*x + 1,351,-102,-345,960,3,0,S5,-6856081663
x^5 - 15*x^4 - 15*x^3 + 4*x^2 - 6*x + 1,240,-20,-420,765,5,0,S5,-4257981016
x^5 - 15*x^4 - 15*x^3 + 4*x^2 - 5*x + 1,165,54,-465,600,3,0,S5,-2689951783
x^5 - 15*x^4 - 15*x^3 + 4*x^2 - 4*x + 1,120,120,-480,465,15,0,S5,-1852660384
x^5 - 15*x^4 - 15*x^3 + 4*x^2 - 3*x + 1,99,178,-465,360,1,0,S5,-1491810559
x^5 - 15*x^4 - 15*x^3 + 4*x^2 - 2*x + 1,96,228,-420,285,3,0,S5,-1398112648
x^5 - 15*x^4 - 15*x^3 + 4*x^2 - x + 1,105,270,-345,240,15,0,S5,-1407252871
x^5 - 15*x^4 - 15*x^3 + 4*x^2 + 1,120,304,-240,225,1,0,S5,-1399862608
x^5 - 15*x^4 - 15*x^3 + 4*x^2 + x + 1,135,330,-105,240,15,0,S5,-1301487679
x^5 - 15*x^4 - 15*x^3 + 4*x^2 + 2*x + 1,144,348,60,285,3,0,S5,-1082557624
x^5 - 15*x^4 - 15*x^3 + 4*x^2 + 3*x + 1,141,358,255,360,1,0,S5,-758354983
x^5 - 15*x^4 - 15*x^3 + 4*x^2 + 5*x + 1,75,354,735,600,3,0,S5,-79342783
x^5 - 15*x^4 - 15*x^3 + 4*x^2 + 6*x + 1,0,340,1020,765,85,1,S5,20913176
x^5 - 15*x^4 - 15*x^3 + 4*x^2 + 7*x + 1,-111,318,1335,960,3,0,S5,-282604039
x^5 - 15*x^4 - 15*x^3 + 4*x^2 + 8*x + 1,-264,288,1680,1185,3,0,S5,-1228981168
x^5 - 15*x^4 - 15*x^3 + 4*x^2 + 9*x + 1,-465,250,2055,1440,5,0,S5,-3101973631
x^5 - 15*x^4 - 15*x^3 + 4*x^2 + 10*x + 1,-720,204,2460,1725,3,0,S5,-6229974808
x^5 - 15*x^4 - 15*x^3 + 4*x^2 + 11*x + 1,-1035,150,2895,2040,15,0,S5,-10985985319
x^5 - 15*x^4 - 15*x^3 + 4*x^2 + 12*x + 1,-1416,88,3360,2385,1,0,S5,-17787582304
x^5 - 15*x^4 - 15*x^3 + 4*x^2 + 13*x + 1,-1869,18,3855,2760,3,0,S5,-27096888703
x^5 - 15*x^4 - 15*x^3 + 4*x^2 + 14*x + 1,-2400,-60,4380,3165,15,0,S5,-39420542536
x^5 - 15*x^4 - 15*x^3 + 4*x^2 + 15*x + 1,-3015,-146,4935,3600,1,0,S5,-55309666183
x^5 - 15*x^4 - 15*x^3 + 5*x^2 - 15*x + 1,3195,-1235,1275,3600,5,0,S5,-115971550000
x^5 - 15*x^4 - 15*x^3 + 5*x^2 - 14*x + 1,2584,-1060,960,3165,1,0,S5,-88649220719
x^5 - 15*x^4 - 15*x^3 + 5*x^2 - 13*x + 1,2057,-895,675,2760,1,0,S5,-66443451408
x^5 - 15*x^4 - 15*x^3 + 5*x^2 - 12*x + 1,1608,-740,420,2385,1,0,S5,-48687548767
x^5 - 15*x^4 - 15*x^3 + 5*x^2 - 11*x + 1,1231,-595,195,2040,1,0,S5,-34760033456
x^5 - 15*x^4 - 15*x^3 + 5*x^2 - 10*x + 1,920,-460,0,1725,115,1,S5,-24084609375
x^5 - 15*x^4 - 15*x^3 + 5*x^2 - 9*x + 1,669,-335,-165,1440,1,0,S5,-16130132944
x^5 - 15*x^4 - 15*x^3 + 5*x^2 - 8*x + 1,472,-220,-300,1185,1,0,S5,-10410582383
x^5 - 15*x^4 - 15*x^3 + 5*x^2 - 7*x + 1,323,-115,-405,960,1,0,S5,-6485026992
x^5 - 15*x^4 - 15*x^3 + 5*x^2 - 6*x + 1,216,-20,-480,765,1,0,S5,-3957596431
x^5 - 15*x^4 - 15*x^3 + 5*x^2 - 5*x + 1,145,65,-525,600,5,0,S5,-2477450000
x^5 - 15*x^4 - 15*x^3 + 5*x^2 - 4*x + 1,104,140,-540,465,1,0,S5,-1738745919
x^5 - 15*x^4 - 15*x^3 + 5*x^2 - 3*x + 1,87,205,-525,360,1,0,S5,-1480610608
x^5 - 15*x^4 - 15*x^3 + 5*x^2 - 2*x + 1,88,260,-480,285,1,0,S5,-1487107967
x^5 - 15*x^4 - 15*x^3 + 5*x^2 - x + 1,101,305,-405,240,1,0,S5,-1587208656
x^5 - 15*x^4 - 15*x^3 + 5*x^2 + 1,120,340,-300,225,5,0,S5,-1654759375
x^5 - 15*x^4 - 15*x^3 + 5*x^2 + x + 1,139,365,-165,240,1,0,S5,-1608452144
x^5 - 15*x^4 - 15*x^3 + 5*x^2 + 2*x + 1,152,380,0,285,19,1,S5,-1411793583
x^5 - 15*x^4 - 15*x^3 + 5*x^2 + 3*x + 1,153,385,195,360,1,0,S5,-1073074192
x^5 - 15*x^4 - 15*x^3 + 5*x^2 + 4*x + 1,136,380,420,465,1,0,S5,-645337631
x^5 - 15*x^4 - 15*x^3 + 5*x^2 + 6*x + 1,24,340,960,765,1,0,S5,41430881
x^5 - 15*x^4 - 15*x^3 + 5*x^2 + 7*x + 1,-83,305,1275,960,1,0,S5,-29113808
x^5 - 15*x^4 - 15*x^3 + 5*x^2 + 8*x + 1,-232,260,1620,1185,1,0,S5,-669733167
x^5 - 15*x^4 - 15*x^3 + 5*x^2 + 9*x + 1,-429,205,1995,1440,1,0,S5,-2156775856
x^5 - 15*x^4 - 15*x^3 + 5*x^2 + 10*x + 1,-680,140,2400,1725,5,0,S5,-4811159375
x^5 - 15*x^4 - 15*x^3 + 5*x^2 + 11*x + 1,-991,65,2835,2040,1,0,S5,-8998339344
x^5 - 15*x^4 - 15*x^3 + 5*x^2 + 12*x + 1,-1368,-20,3300,2385,1,0,S5,-15128278783
x^5 - 15*x^4 - 15*x^3 + 5*x^2 + 13*x + 1,-1817,-115,3795,2760,23,0,S5,-23655417392
x^5 - 15*x^4 - 15*x^3 + 5*x^2 + 14*x + 1,-2344,-220,4320,3165,1,0,S5,-35078640831
x^5 - 15*x^4 - 15*x^3 + 5*x^2 + 15*x + 1,-2955,-335,4875,3600,5,0,S5,-49941250000
x^5 - 15*x^4 - 15*x^3 + 6*x^2 - 15*x + 1,3135,-1416,1215,3600,3,0,S5,-116144463967
x^5 - 15*x^4 - 15*x^3 + 6*x^2 - 14*x + 1,2528,-1212,900,3165,1,0,S5,-88561448748
x^5 - 15*x^4 - 15*x^3 + 6*x^2 - 13*x + 1,2005,-1020,615,2760,5,0,S5,-66159961823
x^5 - 15*x^4 - 15*x^3 + 6*x^2 - 12*x + 1,1560,-840,360,2385,15,0,S5,-48267396772
x^5 - 15*x^4 - 15*x^3 + 6*x^2 - 11*x + 1,1187,-672,135,2040,1,0,S5,-34256292015
x^5 - 15*x^4 - 15*x^3 + 6*x^2 - 10*x + 1,880,-516,-60,1725,1,0,S5,-23544300092
x^5 - 15*x^4 - 15*x^3 + 6*x^2 - 9*x + 1,633,-372,-225,1440,3,0,S5,-15594156943
x^5 - 15*x^4 - 15*x^3 + 6*x^2 - 8*x + 1,440,-240,-360,1185,5,0,S5,-9913651188
x^5 - 15*x^4 - 15*x^3 + 6*x^2 - 7*x + 1,295,-120,-465,960,5,0,S5,-6055593407
x^5 - 15*x^4 - 15*x^3 + 6*x^2 - 6*x + 1,192,-12,-540,765,3,0,S5,-3617785420
x^5 - 15*x^4 - 15*x^3 + 6*x^2 - 5*x + 1,125,84,-585,600,1,0,S5,-2242989567
x^5 - 15*x^4 - 15*x^3 + 6*x^2 - 4*x + 1,88,168,-600,465,1,0,S5,-1618897988
x^5 - 15*x^4 - 15*x^3 + 6*x^2 - 3*x + 1,75,240,-585,360,15,0,S5,-1478101903
x^5 - 15*x^4 - 15*x^3 + 6*x^2 - 2*x + 1,80,300,-540,285,5,0,S5,-1598060892
x^5 - 15*x^4 - 15*x^3 + 6*x^2 - x + 1,97,348,-465,240,1,0,S5,-1801072175
x^5 - 15*x^4 - 15*x^3 + 6*x^2 + 1,120,384,-360,225,3,0,S5,-1954239892
x^5 - 15*x^4 - 15*x^3 + 6*x^2 + x + 1,143,408,-225,240,1,0,S5,-1969444383
x^5 - 15*x^4 - 15*x^3 + 6*x^2 + 2*x + 1,160,420,-60,285,5,0,S5,-1803311468
x^5 - 15*x^4 - 15*x^3 + 6*x^2 + 3*x + 1,165,420,135,360,15,0,S5,-1457181727
x^5 - 15*x^4 - 15*x^3 + 6*x^2 + 4*x + 1,152,408,360,465,1,0,S5,-977079780
x^5 - 15*x^4 - 15*x^3 + 6*x^2 + 5*x + 1,115,384,615,600,1,0,S5,-453683567
x^5 - 15*x^4 - 15*x^3 + 6*x^2 + 7*x + 1,-55,300,1215,960,5,0,S5,137197617
x^5 - 15*x^4 - 15*x^3 + 6*x^2 + 8*x + 1,-200,240,1560,1185,5,0,S5,-199663412
x^5 - 15*x^4 - 15*x^3 + 6*x^2 + 9*x + 1,-393,168,1935,1440,3,0,S5,-1301860735
x^5 - 15*x^4 - 15*x^3 + 6*x^2 + 10*x + 1,-640,84,2340,1725,1,0,S5,-3482878092
