polynomial,term_0,term_1,term_2,term_3,gcd,zero_terms,galois_group,discriminant
x^4 - 13*x^3 + x^2 - 13*x + 1,2249,-519,2249,0,173,1,D(4),-19962643
x^4 - 13*x^3 + x^2 + 13*x + 1,-2041,157,2041,0,157,1,D(4),16687373
x^4 - 13*x^3 + 3*x^2 - 13*x + 1,2145,-825,2145,0,165,1,D(4),-17723475
x^4 - 13*x^3 + 3*x^2 + 13*x + 1,-1937,-149,1937,0,149,1,D(4),15030077
x^4 - 13*x^3 + 4*x^2 - 13*x + 1,2093,-966,2093,0,161,1,D(4),-16589440
x^4 - 13*x^3 + 4*x^2 + 13*x + 1,-1885,-290,1885,0,145,1,D(4),14297000
x^4 - 13*x^3 + 5*x^2 - 13*x + 1,2041,-1099,2041,0,157,1,D(4),-15454923
x^4 - 13*x^3 + 5*x^2 + 13*x + 1,-1833,-423,1833,0,141,1,D(4),13618485
x^4 - 13*x^3 + 6*x^2 - 13*x + 1,1989,-1224,1989,0,153,1,D(4),-14326308
x^4 - 13*x^3 + 6*x^2 + 13*x + 1,-1781,-548,1781,0,137,1,D(4),12988148
x^4 - 13*x^3 + 7*x^2 - 13*x + 1,1937,-1341,1937,0,149,1,D(4),-13209595
x^4 - 13*x^3 + 7*x^2 + 13*x + 1,-1729,-665,1729,0,133,1,D(4),12399989
x^4 - 13*x^3 + 8*x^2 - 13*x + 1,1885,-1450,1885,0,145,1,D(4),-12110400
x^4 - 13*x^3 + 8*x^2 + 7*x + 1,-15,30,165,120,15,0,D(4),147600
x^4 - 13*x^3 + 8*x^2 + 13*x + 1,-1677,-774,1677,0,129,1,D(4),11848392
x^4 - 13*x^3 + 9*x^2 - 13*x + 1,1833,-1551,1833,0,141,1,D(4),-11033955
x^4 - 13*x^3 + 9*x^2 + 13*x + 1,-1625,-875,1625,0,125,1,D(4),11328125
x^4 - 13*x^3 + 10*x^2 - 13*x + 1,1781,-1644,1781,0,137,1,D(4),-9985108
x^4 - 13*x^3 + 11*x^2 - 13*x + 1,1729,-1729,1729,0,1729,1,D(4),-8968323
x^4 - 13*x^3 + 11*x^2 + 13*x + 1,-1521,-1053,1521,0,117,1,D(4),10362573
x^4 - 13*x^3 + 12*x^2 - 13*x + 1,1677,-1806,1677,0,129,1,D(4),-7987680
x^4 - 13*x^3 + 12*x^2 + 13*x + 1,-1469,-1130,1469,0,113,1,D(4),9908744
x^4 - 13*x^3 + 13*x^2 - 13*x + 1,1625,-1875,1625,0,125,1,D(4),-7046875
x^4 - 13*x^3 + 13*x^2 + 13*x + 1,-1417,-1199,1417,0,109,1,D(4),9469157
x^4 - 13*x^3 + 14*x^2 - 7*x + 1,55,-100,-35,120,5,0,D(4),-85500
x^4 - 13*x^3 + 14*x^2 - 2*x + 1,0,660,-660,165,165,1,D(4),-952875
x^4 - 13*x^3 + 14*x^2 + 13*x + 1,-1365,-1260,1365,0,105,1,D(4),9040500
x^4 - 13*x^3 + 15*x^2 - 13*x + 1,1521,-1989,1521,0,117,1,D(4),-5297643
x^4 - 13*x^3 + 15*x^2 + 13*x + 1,-1313,-1313,1313,0,1313,1,D(4),8619845
x^4 - 12*x^3 - 15*x^2 - 12*x + 1,2544,2756,2544,0,212,1,D(4),-18292208
x^4 - 12*x^3 - 14*x^2 - 12*x + 1,2496,2496,2496,0,2496,1,D(4),-18690048
