polynomial,term_0,term_1,term_2,term_3,gcd,zero_terms,galois_group,discriminant
x^4 + 5*x^2 + 6*x + 13,-96,-96,-48,-36,12,0,E(4),435600
x^4 + 6*x^2 + 1,0,128,0,0,128,3,E(4),16384
x^4 + 6*x^2 + 4,0,128,0,0,128,3,E(4),25600
x^4 + 7*x^2 + 1,0,180,0,0,180,3,E(4),32400
x^4 + 7*x^2 + 4,0,180,0,0,180,3,E(4),69696
x^4 + 7*x^2 + 9,0,180,0,0,180,3,E(4),24336
x^4 + 8*x^2 - 12*x + 7,1344,-912,96,-144,48,0,E(4),451584
x^4 + 8*x^2 + 1,0,240,0,0,240,3,E(4),57600
x^4 + 8*x^2 + 4,0,240,0,0,240,3,E(4),147456
x^4 + 8*x^2 + 9,0,240,0,0,240,3,E(4),112896
x^4 + 8*x^2 + 12*x + 7,-1344,-912,-96,-144,48,0,E(4),451584
x^4 + 9*x^2 + 1,0,308,0,0,308,3,E(4),94864
x^4 + 9*x^2 + 4,0,308,0,0,308,3,E(4),270400
x^4 + 9*x^2 + 9,0,308,0,0,308,3,E(4),291600
x^4 + 10*x^2 + 1,0,384,0,0,384,3,E(4),147456
x^4 + 10*x^2 + 4,0,384,0,0,384,3,E(4),451584
x^4 + 11*x^2 + 1,0,468,0,0,468,3,E(4),219024
x^4 + 11*x^2 + 4,0,468,0,0,468,3,E(4),705600
x^4 + 11*x^2 + 9,0,468,0,0,468,3,E(4),1040400
x^4 + 12*x^2 + 1,0,560,0,0,560,3,E(4),313600
x^4 + 12*x^2 + 4,0,560,0,0,560,3,E(4),1048576
x^4 + 12*x^2 + 9,0,560,0,0,560,3,E(4),1679616
x^4 + 13*x^2 + 1,0,660,0,0,660,3,E(4),435600
x^4 + 13*x^2 + 4,0,660,0,0,660,3,E(4),1498176
x^4 + 13*x^2 + 9,0,660,0,0,660,3,E(4),2547216
x^4 + 14*x^2 + 1,0,768,0,0,768,3,E(4),589824
x^4 + 14*x^2 + 4,0,768,0,0,768,3,E(4),2073600
x^4 + 14*x^2 + 9,0,768,0,0,768,3,E(4),3686400
x^4 + 15*x^2 + 1,0,884,0,0,884,3,E(4),781456
x^4 + 15*x^2 + 4,0,884,0,0,884,3,E(4),2795584
x^4 + 15*x^2 + 9,0,884,0,0,884,3,E(4),5143824
x^4 + x^3 - 10*x^2 + 3*x + 9,-155,468,-73,-8,1,0,E(4),152100
x^4 + x^3 - 2*x^2 + 3*x + 9,-59,12,-41,-8,1,0,E(4),39204
x^4 + x^3 - x^2 + 2*x + 4,-24,-12,-24,-3,3,0,E(4),1764
x^4 + x^3 + x^2 - 12*x + 12,1672,-132,-44,-143,11,0,E(4),435600
x^4 + x^3 + 2*x^2 - 7*x + 7,279,-84,15,-48,3,0,E(4),176400
x^4 + x^3 + 2*x^2 - x + 1,-15,0,15,0,15,2,E(4),900
x^4 + x^3 + 4*x^2 - 3*x + 9,-29,18,31,-8,1,0,E(4),219024
x^4 + x^3 + 4*x^2 + 15*x + 15,-3143,-882,-329,-224,7,0,E(4),396900
x^4 + x^3 + 5*x^2 - 2*x + 4,-40,68,32,-3,1,0,E(4),44100
x^4 + x^3 + 5*x^2 + 8*x + 4,-360,-252,-108,-63,9,0,E(4),14400
x^4 + x^3 + 8*x^2 - 3*x + 9,-77,174,47,-8,1,0,E(4),435600
x^4 + 2*x^3 - 15*x^2 + 14*x - 1,-3600,3768,-624,-192,24,0,E(4),270400
x^4 + 2*x^3 - 14*x^2 + 6*x + 9,-568,1248,-232,-32,8,0,E(4),1016064
x^4 + 2*x^3 - 13*x^2 - 14*x - 2,3456,3264,-384,-192,192,0,E(4),1040400
