polynomial,term_0,term_1,term_2,term_3,term_4,term_5,term_6,gcd,zero_terms,galois_group,discriminant
x^5 + 6*x^4 + 19*x^3 + 20*x^2 + 6*x + 1,-23/2,21,543/2,483,339,75/2,-14,1/2,0,A5,4338889
x^5 + 6*x^4 + 20*x^3 + 19*x^2 + 6*x + 1,-14,75/2,339,483,543/2,21,-23/2,1/2,0,A5,4338889
x^5 + 6*x^4 + 24*x^3 + 23*x^2 - 8*x + 1,-24,87/2,777,1415,1983/2,-456,13/2,1/2,0,A5,566773249
x^5 + 7*x^4 - 25*x^3 + 3*x^2 + 12*x + 1,223/2,-285,726,-763,717/2,483/2,273/2,1/2,0,A5,5073855361
x^5 + 7*x^4 - 20*x^3 + 17*x^2 + 7*x + 1,99,-675/2,633/2,-1048,1077/2,657/2,13/2,1/2,0,A5,1494982225
x^5 + 7*x^4 - 19*x^3 + 20*x^2 - 7*x + 1,193/2,-699/2,873/2,-442,591/2,-135/2,-1,1,0,A5,12766329
x^5 + 7*x^4 - 17*x^3 + 7*x + 1,183/2,-357/2,657/2,-368,147/2,255/2,49,1/2,0,A5,119486761
x^5 + 7*x^4 - 17*x^3 + 16*x^2 + 5*x + 1,183/2,-597/2,381/2,-814,813/2,495/2,-15,1/2,0,A5,1525293025
x^5 + 7*x^4 - 14*x^3 + 13*x^2 - 5*x + 1,84,-489/2,465/2,-144,87/2,15/2,-15/2,3/2,0,A5,927369
x^5 + 7*x^4 - 11*x^3 - 25*x^2 + 1,153/2,72,444,525,1665/2,165/2,125/2,1/2,0,A5,3413948041
x^5 + 7*x^4 - 10*x^3 - 23*x^2 - 3*x + 1,74,135/2,873/2,582,1287/2,357/2,133/2,1/2,0,A5,1642275625
x^5 + 7*x^4 - 5*x^3 - 9*x^2 + 4*x + 1,123/2,15,72,-131,93/2,-33/2,77/2,1/2,0,A5,30991489
x^5 + 7*x^4 - 3*x^3 - 20*x^2 - 3*x + 1,113/2,237/2,537/2,242,963/2,225/2,59,1/2,0,A5,646939225
x^5 + 7*x^4 - 2*x^3 - 23*x^2 - x + 1,54,303/2,525/2,116,1371/2,99/2,117/2,1/2,0,A5,1019333329
x^5 + 7*x^4 - 17*x^2 + 7*x + 1,49,255/2,147/2,-368,657/2,-357/2,183/2,1/2,0,A5,119486761
x^5 + 7*x^4 + 13*x^3 + x^2 + 19*x + 1,33/2,129,-42,-930,-474,-69,717/2,3/2,0,A5,1254859776
x^5 + 7*x^4 + 15*x^3 - 23*x^2 + 17*x + 1,23/2,330,324,-1548,306,-699,693/2,1/2,0,A5,13128576400
x^5 + 7*x^4 + 17*x^3 - 20*x^2 + 7*x + 1,13/2,657/2,1077/2,-1048,633/2,-675/2,99,1/2,0,A5,1494982225
x^5 + 7*x^4 + 17*x^3 - 5*x^2 + 12*x + 1,13/2,216,306,-783,-747/2,-435/2,313/2,1/2,0,A5,2257675225
x^5 + 7*x^4 + 17*x^3 + 3*x^2 + 1,13/2,156,402,77,-183/2,-255/2,-15/2,1/2,0,A5,24078649
x^5 + 7*x^4 + 18*x^3 + 11*x^2 + 9*x + 1,4,213/2,471/2,-70,-333/2,27/2,107/2,1/2,0,A5,45846441
x^5 + 7*x^4 + 19*x^3 - 23*x^2 + 13*x + 1,3/2,372,588,-1536,318,-591,453/2,3/2,0,A5,11362707216
x^5 + 7*x^4 + 23*x^3 + 23*x^2 - 9*x + 1,-17/2,69,687,1474,999,-483,47/2,1/2,0,A5,74511424
x^5 + 8*x^4 - 23*x^3 + 19*x^2 + x + 1,243/2,-837/2,1101/2,-955,456,201,-93/2,1/2,0,A5,1626266929
x^5 + 8*x^4 - 14*x^3 + 7*x^2 + 2*x + 1,99,-441/2,180,-333,-9/2,126,-27/2,9/2,0,A5,178623225
x^5 + 8*x^4 - 9*x^3 - 25*x^2 - 4*x + 1,173/2,159/2,963/2,649,1527/2,435/2,157/2,1/2,0,A5,3028961296
x^5 + 8*x^4 - 9*x^3 - 3*x^2 + 3*x + 1,173/2,-171/2,225/2,-139,-66,54,33/2,1/2,0,A5,889249
x^5 + 8*x^4 - x^3 - 21*x^2 - 4*x + 1,133/2,291/2,627/2,241,1071/2,267/2,137/2,1/2,0,A5,1157632576
x^5 + 8*x^4 + x^3 - 23*x^2 - 2*x + 1,123/2,369/2,615/2,41,1353/2,123/2,123/2,41/2,0,A5,1367668324
x^5 + 8*x^4 + x^3 + 18*x^2 - 2*x + 1,123/2,-123,-369/2,123,369,-123/2,-41,41/2,0,A5,816644929
x^5 + 8*x^4 + 5*x^3 + 5*x^2 + 3*x + 1,103/2,45/2,-135/2,-143,-105,-15,-7/2,1/2,0,A5,2002225
x^5 + 8*x^4 + 5*x^3 + 18*x^2 + 8*x + 1,103/2,-75,-597/2,-293,306,357/2,19,1/2,0,A5,46936201
x^5 + 8*x^4 + 7*x^3 + 4*x^2 - 4*x + 1,93/2,54,171/2,255,-54,-153/2,6,3/2,0,A5,21316689
x^5 + 8*x^4 + 9*x^3 + 9*x^2 + x + 1,83/2,81/2,-3/2,81,-12,-54,-43/2,1/2,0,A5,10686361
x^5 + 8*x^4 + 11*x^3 - 15*x^2 - 9*x + 1,73/2,489/2,993/2,149,366,120,237/2,1/2,0,A5,278923401
x^5 + 8*x^4 + 11*x^3 - 9*x^2 - 13*x + 1,73/2,399/2,969/2,505,216,93,383/2,1/2,0,A5,136866601
x^5 + 8*x^4 + 11*x^3 + 7*x^2 + 3*x + 1,73/2,159/2,105/2,-39,-96,-51,-17/2,1/2,0,A5,162409
x^5 + 8*x^4 + 18*x^3 + 5*x^2 + 8*x + 1,19,357/2,306,-293,-597/2,-75,103/2,1/2,0,A5,46936201
x^5 + 8*x^4 + 19*x^3 + 10*x^2 - 2*x + 1,33/2,153,903/2,467,87,-345/2,-21,1/2,0,A5,889249
x^5 + 8*x^4 + 21*x^3 + 17*x^2 + 2*x + 1,23/2,249/2,855/2,577,501/2,-213/2,-77/2,1/2,0,A5,1144900
x^5 + 8*x^4 + 24*x^3 - 15*x^2 + 13*x + 1,4,801/2,849,-1473,-501/2,-945/2,413/2,1/2,0,A5,15979993744
x^5 + 9*x^4 - 17*x^3 + 2*x^2 + 5*x + 1,247/2,-489/2,663/2,-408,-3/2,285/2,20,1/2,0,A5,17547721
x^5 + 9*x^4 - 16*x^3 + 10*x^2 + 3*x + 1,121,-291,204,-534,87,165,-16,1,0,A5,685182976
x^5 + 9*x^4 - 14*x^3 + 22*x^2 - 3*x + 1,116,-354,42,-452,528,6,-46,2,0,A5,2230861824
x^5 + 9*x^4 - 13*x^3 + 16*x^2 + 3*x + 1,227/2,-591/2,-15/2,-630,615/2,339/2,-31,1/2,0,A5,2081640625
x^5 + 9*x^4 - 10*x^3 + 14*x^2 + x + 1,106,-240,-54,-368,174,96,-34,2,0,A5,792985600
x^5 + 9*x^4 - 8*x^3 + x + 1,101,-108,81,-88,-123,60,1,1,0,A5,28558336
x^5 + 9*x^4 - 8*x^3 + 8*x^2 - 3*x + 1,101,-168,33,36,-75,24,-11,1,0,A5,473344
x^5 + 9*x^4 - 2*x^3 - 15*x^2 + 5*x + 1,86,171/2,267/2,-280,435/2,-195/2,125/2,1/2,0,A5,318943881
x^5 + 9*x^4 + x^3 - 22*x^2 - 5*x + 1,157/2,357/2,747/2,246,1197/2,315/2,80,1/2,0,A5,2125671025
x^5 + 9*x^4 + x^3 - 4*x^2 - x + 1,157/2,87/2,141/2,30,-219/2,-3/2,11,1/2,0,A5,2706025
x^5 + 9*x^4 + x^3 + 2*x^2 + x + 1,157/2,-3/2,-81/2,-84,-261/2,-9/2,-4,1/2,0,A5,11826721
x^5 + 9*x^4 + x^3 + 8*x^2 - 5*x + 1,157/2,-93/2,-63/2,306,-63/2,-135/2,5,1/2,0,A5,60918025
x^5 + 9*x^4 + 4*x^3 - 23*x^2 - 3*x + 1,71,453/2,759/2,-20,1353/2,147/2,133/2,1/2,0,A5,2009639241
x^5 + 9*x^4 + 4*x^3 + x + 1,71,54,9,-88,-141,-30,1,1,0,A5,6310144
x^5 + 9*x^4 + 5*x^3 - x^2 + x + 1,137/2,75,36,-98,-141,-39,7/2,1/2,0,A5,462400
x^5 + 9*x^4 + 9*x^3 - 10*x^2 - 2*x + 1,117/2,393/2,573/2,-79,42,-75/2,29,1/2,0,A5,49084036
x^5 + 9*x^4 + 11*x^3 + 18*x^2 + 7*x + 1,107/2,27/2,-333/2,-70,471/2,213/2,4,1/2,0,A5,45846441
x^5 + 9*x^4 + 12*x^3 + 8*x^2 + x + 1,51,102,93,104,-57,-78,-19,1,0,A5,10549504
x^5 + 9*x^4 + 12*x^3 + 12*x^2 + 5*x + 1,51,72,-21,-52,-9,0,-5,1,1,A5,1149184
x^5 + 9*x^4 + 13*x^3 - 13*x^2 - 6*x + 1,97/2,273,519,15,471/2,39/2,137/2,1/2,0,A5,346220449
x^5 + 9*x^4 + 13*x^3 + 8*x^2 + 3*x + 1,97/2,231/2,201/2,-6,-195/2,-123/2,-11,1/2,0,A5,426409
x^5 + 9*x^4 + 15*x^3 + 6*x^2 - x + 1,87/2,315/2,543/2,218,-117/2,-243/2,-14,1/2,0,A5,4338889
x^5 + 9*x^4 + 16*x^3 - 24*x^2 + 5*x + 1,41,396,633,-1108,609,-300,85,1,0,A5,1937664
x^5 + 9*x^4 + 16*x^3 + 8*x^2 - 3*x + 1,41,156,321,420,33,-156,-11,1,0,A5,28047616
x^5 + 9*x^4 + 17*x^3 + 12*x^2 - 5*x + 1,77/2,279/2,693/2,698,417/2,-435/2,-5,1/2,0,A5,99740169
x^5 + 9*x^4 + 18*x^3 + 18*x^2 - 7*x + 1,36,108,348,1064,540,-324,4,4,0,A5,294191104
x^5 + 9*x^4 + 20*x^3 - x^2 + x + 1,31,555/2,1197/2,-128,-327/2,-303/2,7/2,1/2,0,A5,198025
x^5 + 9*x^4 + 22*x^3 - 18*x^2 + x + 1,26,432,954,-880,318,-192,46,2,0,A5,75759616
x^5 + 9*x^4 + 24*x^3 + x + 1,21,324,849,-88,-171,-180,1,1,0,A5,139428864
x^5 + 9*x^4 + 24*x^3 + 8*x^2 + 25*x + 1,21,264,381,-1216,-939,120,605,1,0,A5,11402822656
x^5 + 9*x^4 + 25*x^3 + 20*x^2 + x + 1,37/2,375/2,1305/2,912,855/2,-315/2,-49,1/2,0,A5,223729
x^5 + 10*x^4 - 17*x^3 - 14*x^2 + 4*x + 1,285/2,-150,1167/2,171,246,87/2,51,3/2,0,A5,2959904025
x^5 + 10*x^4 - 3*x^3 + x^2 + 3*x + 1,215/2,-105/2,-93/2,-241,-135,27,13/2,1/2,0,A5,38353249
x^5 + 10*x^4 + 3*x^3 - 23*x^2 - 6*x + 1,185/2,435/2,897/2,257,1341/2,369/2,187/2,1/2,0,A5,3923519044
x^5 + 10*x^4 + 7*x^3 - 23*x^2 - 4*x + 1,165/2,555/2,957/2,-67,1371/2,171/2,147/2,1/2,0,A5,3153047104
x^5 + 10*x^4 + 7*x^3 + 16*x^2 - 8*x + 1,165/2,-15,-93/2,759,318,-489/2,24,3/2,0,A5,281132289
x^5 + 10*x^4 + 14*x^3 + 13*x^2 + x + 1,65,225/2,84,269,165/2,-171/2,-63/2,1/2,0,A5,101404900
x^5 + 10*x^4 + 16*x^3 + 13*x^2 + 4*x + 1,60,285/2,129,111,15/2,-42,-33/2,3/2,0,A5,3272481
x^5 + 10*x^4 + 17*x^3 - 25*x^2 - 9*x + 1,115/2,885/2,1887/2,-245,1017,210,287/2,1/2,0,A5,3534183601
x^5 + 10*x^4 + 17*x^3 - 19*x^2 + x + 1,115/2,795/2,1407/2,-741,366,-156,97/2,1/2,0,A5,115412049
x^5 + 10*x^4 + 17*x^3 - 3*x^2 - 9*x + 1,115/2,555/2,1227/2,503,93,-87,177/2,1/2,0,A5,185313769
x^5 + 10*x^4 + 19*x^3 - 23*x^2 - 2*x + 1,105/2,915/2,1833/2,-759,1401/2,-147/2,123/2,3/2,0,A5,414448164
x^5 + 10*x^4 + 23*x^3 + 8*x^2 - 8*x + 1,85/2,285,1587/2,903,222,-537/2,44,1/2,0,A5,7017201
x^5 + 10*x^4 + 25*x^3 + 19*x^2 + x + 1,75/2,465/2,1275/2,855,354,-159,-93/2,3/2,0,A5,3606201
x^5 + 11*x^4 - 21*x^3 + 15*x^2 + 4*x + 1,347/2,-459,354,-963,597/2,495/2,-43/2,1/2,0,A5,3716731225
x^5 + 11*x^4 - 19*x^3 + 10*x^2 - 3*x + 1,337/2,-777/2,843/2,-174,-201/2,195/2,-16,1/2,0,A5,3003289
x^5 + 11*x^4 - 15*x^3 + 4*x^2 + 3*x + 1,317/2,-555/2,453/2,-376,-147/2,261/2,-1,1,0,A5,321305625
x^5 + 11*x^4 - 4*x^3 - 11*x^2 + 3*x + 1,131,33/2,321/2,-168,69/2,-39/2,73/2,1/2,0,A5,136866601
x^5 + 11*x^4 + 5*x^3 - 24*x^2 - 7*x + 1,217/2,525/2,1077/2,274,1503/2,429/2,109,1/2,0,A5,7182732001
x^5 + 11*x^4 + 9*x^3 + 5*x^2 - x + 1,197/2,111,54,142,-114,-75,-23/2,1/2,0,A5,69222400
x^5 + 11*x^4 + 9*x^3 + 11*x^2 + 4*x + 1,197/2,66,-120,-135,-75/2,-3/2,-23/2,1/2,0,A5,18122049
x^5 + 11*x^4 + 10*x^3 - 23*x^2 - 5*x + 1,96,675/2,1209/2,-100,1407/2,195/2,165/2,1/2,0,A5,5162566201
x^5 + 11*x^4 + 15*x^3 - 21*x^2 - 17*x + 1,167/2,405,939,654,879,423,683/2,1/2,0,A5,16744360000
x^5 + 12*x^4 - 13*x^3 - 10*x^2 + 2*x + 1,353/2,-159,807/2,67,9,135/2,29,1/2,0,A5,219484225
x^5 + 12*x^4 - 12*x^3 + 11*x^2 - 5*x + 1,174,-597/2,93,131,-177/2,15/2,-5/2,1/2,0,A5,15288100
x^5 + 12*x^4 - 5*x^3 + 17*x^2 + 7*x + 1,313/2,-435/2,-747/2,-783,306,216,13/2,1/2,0,A5,2257675225
x^5 + 12*x^4 - 4*x^3 + 19*x^2 + 3*x + 1,154,-429/2,-363,-429,759/2,231/2,-77/2,11/2,0,A5,4112656900
x^5 + 12*x^4 + 3*x^3 - 25*x^2 + 7*x + 1,273/2,483/2,717/2,-763,726,-285,223/2,1/2,0,A5,5073855361
x^5 + 12*x^4 + 5*x^3 + 7*x^2 + 1,263/2,75/2,-177/2,45,-213/2,-75/2,-35/2,1/2,0,A5,27857284
x^5 + 12*x^4 + 7*x^3 - 25*x^2 - 8*x + 1,253/2,627/2,1287/2,297,1683/2,495/2,253/2,11/2,0,A5,12936787600
x^5 + 12*x^4 + 13*x^3 - 23*x^2 - 6*x + 1,223/2,813/2,1515/2,-119,1461/2,219/2,187/2,1/2,0,A5,8656813764
x^5 + 13*x^4 - 23*x^3 + 19*x^2 + 7*x + 1,453/2,-591,318,-1536,588,372,3/2,3/2,0,A5,11362707216
x^5 + 13*x^4 - 15*x^3 + 24*x^2 + 8*x + 1,413/2,-945/2,-501/2,-1473,849,801/2,4,1/2,0,A5,15979993744
x^5 + 13*x^4 - 11*x^3 + 6*x^2 + x + 1,393/2,-519/2,99/2,-248,-249/2,183/2,-14,1/2,0,A5,394459321
x^5 + 13*x^4 - 6*x^3 - 5*x^2 + x + 1,184,-159/2,273/2,-56,-297/2,75/2,27/2,1/2,0,A5,15405625
x^5 + 13*x^4 - 4*x^3 + 12*x^2 - 3*x + 1,179,-168,-165,152,3,-24,-21,1,0,A5,293094400
x^5 + 13*x^4 + 4*x^3 - 13*x^2 - 5*x + 1,159,351/2,705/2,326,177/2,135/2,115/2,1/2,0,A5,185313769
x^5 + 13*x^4 + 15*x^3 - 8*x^2 - 5*x + 1,263/2,705/2,1137/2,190,27/2,-105/2,45,1/2,0,A5,435431689
x^5 + 13*x^4 + 16*x^3 - 23*x^2 - 7*x + 1,129,969/2,1875/2,-124,1533/2,243/2,213/2,1/2,0,A5,14654797249
x^5 + 13*x^4 + 21*x^3 + 7*x^2 - 5*x + 1,233/2,357,600,724,36,-210,15/2,1/2,0,A5,230189584
x^5 + 14*x^4 - 21*x^3 + 21*x^2 - 6*x + 1,497/2,-1197/2,621/2,-319,525/2,-63/2,-33/2,1/2,0,A5,536848900
x^5 + 14*x^4 - 16*x^3 + 15*x^2 - 4*x + 1,236,-897/2,129,-113,63/2,30,-43/2,1/2,0,A5,155426089
x^5 + 14*x^4 - 9*x^3 + 18*x^2 - 8*x + 1,437/2,-324,-273/2,435,168,-297/2,19,1/2,0,A5,148620481
x^5 + 14*x^4 + x^3 - 12*x^2 - 2*x + 1,387/2,111,567/2,147,9,57/2,34,1/2,0,A5,229552801
x^5 + 14*x^4 + 3*x^3 - 18*x^2 + 1,377/2,198,783/2,-133,276,-45/2,45,1/2,0,A5,2773180921
x^5 + 14*x^4 + 15*x^3 - x^2 - 4*x + 1,317/2,645/2,837/2,337,-237/2,-213/2,37/2,1/2,0,A5,40576900
x^5 + 14*x^4 + 19*x^3 - 23*x^2 - 8*x + 1,297/2,1143/2,2289/2,-115,1623/2,267/2,243/2,1/2,0,A5,24788613136
x^5 + 15*x^4 - 8*x^3 + 3*x^2 - x + 1,245,-405/2,87/2,32,-447/2,111/2,-13/2,1/2,0,A5,169754841
x^5 + 15*x^4 - 5*x^3 + 8*x^2 - x + 1,475/2,-345/2,-255/2,0,-273/2,51/2,-19,1/2,1,A5,6661561
x^5 + 15*x^4 + 20*x^2 - 5*x + 1,225,-150,-375,500,375,-150,-25,25,0,A5,6400000000
x^5 + 15*x^4 + 22*x^3 - 23*x^2 - 9*x + 1,170,1335/2,2757/2,-92,1731/2,291/2,277/2,1/2,0,A5,41602537089
x^5 + 16*x^4 - 19*x^3 + 9*x^2 + 3*x + 1,607/2,-1047/2,561/2,-703,-33,183,-27/2,1/2,0,A5,3621752761
x^5 + 16*x^4 - 17*x^3 + x^2 + 4*x + 1,597/2,-831/2,699/2,-507,-273/2,267/2,27/2,3/2,0,A5,693479556
x^5 + 16*x^4 - 16*x^3 + 5*x^2 + 4*x + 1,296,-843/2,204,-633,-213/2,150,7/2,1/2,0,A5,1946133225
x^5 + 16*x^4 - 11*x^3 + 20*x^2 + 4*x + 1,567/2,-414,-717/2,-913,426,405/2,-34,1/2,0,A5,16670683225
x^5 + 16*x^4 - x^3 + 10*x^2 - 6*x + 1,517/2,-99,-297/2,627,-99,-165/2,11,11/2,0,A5,501088225
x^5 + 16*x^4 + 3*x^3 - 2*x^2 + 2*x + 1,497/2,87,63/2,-261,-243,-57/2,9,1/2,0,A5,23551609
x^5 + 16*x^4 + 6*x^3 - x^2 + 1,241,303/2,78,-37,-477/2,-45,5/2,1/2,0,A5,195356529
x^5 + 16*x^4 + 8*x^3 + 19*x^2 - 5*x + 1,236,99/2,-285,839,723/2,-405/2,-45/2,1/2,0,A5,9000316900
x^5 + 16*x^4 + 19*x^3 + 10*x^2 + 4*x + 1,417/2,381,483/2,-93,-204,-165/2,-9,3/2,0,A5,3404025
x^5 + 16*x^4 + 25*x^3 - 23*x^2 - 10*x + 1,387/2,1545/2,3279/2,-55,1857/2,315/2,315/2,1/2,0,A5,68961911236
x^5 + 17*x^4 - 24*x^3 + 16*x^2 - 3*x + 1,349,-732,501,-436,21,108,-31,1,0,A5,843321600
x^5 + 17*x^4 - 23*x^3 + 15*x^2 + 7*x + 1,693/2,-699,306,-1548,324,330,23/2,1/2,0,A5,13128576400
x^5 + 17*x^4 - 22*x^3 + 18*x^2 - 7*x + 1,344,-696,372,16,0,-24,4,4,1,A5,18939904
x^5 + 17*x^4 - 20*x^3 + 4*x^2 + 5*x + 1,339,-540,423,-780,-81,180,15,3,0,A5,1829101824
x^5 + 17*x^4 - 13*x^3 + 5*x^2 - 3*x + 1,643/2,-369,171,202,-276,75,-7/2,1/2,0,A5,69889600
x^5 + 17*x^4 - 12*x^3 - 12*x^2 + x + 1,319,-216,507,144,-21,72,31,1,0,A5,299705344
x^5 + 17*x^4 - 12*x^3 + 11*x^2 - 5*x + 1,319,-777/2,21/2,306,-327/2,15/2,-5/2,1/2,0,A5,137241225
x^5 + 17*x^4 - 10*x^3 + 13*x^2 - 3*x + 1,314,-705/2,-273/2,72,-93/2,33/2,-47/2,1/2,0,A5,274598041
x^5 + 17*x^4 - 7*x^3 - x^2 + x + 1,613/2,-171,84,-130,-243,51,7/2,1/2,0,A5,463454784
x^5 + 17*x^4 + 3*x^3 + 10*x^2 - 3*x + 1,563/2,3/2,-393/2,392,-183/2,-135/2,-16,1/2,0,A5,1189629081
x^5 + 17*x^4 + 11*x^3 + 19*x^2 - 6*x + 1,523/2,138,-213,1107,771/2,-507/2,-23/2,1/2,0,A5,11706590809
x^5 + 17*x^4 + 12*x^3 + 6*x^2 + 3*x + 1,259,261,18,-238,-255,-63,-6,1,0,A5,67897600
x^5 + 17*x^4 + 20*x^3 + 12*x^2 + 5*x + 1,239,420,219,-140,-189,-60,-5,1,0,A5,1364224
x^5 + 17*x^4 + 21*x^3 - 14*x^2 - 3*x + 1,473/2,1281/2,2127/2,-256,267/2,-189/2,44,1/2,0,A5,3128724225
x^5 + 17*x^4 + 25*x^3 - 3*x^2 - 8*x + 1,453/2,660,1134,777,117/2,-303/2,143/2,1/2,0,A5,1786330225
x^5 + 18*x^4 - 7*x^3 - 14*x^2 + 4*x + 1,683/2,-84,783/2,-333,66,-63/2,51,1/2,0,A5,1803615961
x^5 + 18*x^4 - 5*x^3 + 8*x^2 + 2*x + 1,673/2,-195,-417/2,-357,-159,123/2,-16,1/2,0,A5,1121245225
x^5 + 18*x^4 + 14*x^3 + 7*x^2 + 4*x + 1,289,651/2,45,-333,-561/2,-63,-3/2,1/2,0,A5,16654561
x^5 + 19*x^4 - 25*x^3 + 9*x^2 + 6*x + 1,847/2,-780,591,-1273,123/2,537/2,27/2,1/2,0,A5,7806606025
x^5 + 19*x^4 - 19*x^3 + 13*x^2 - 5*x + 1,817/2,-639,246,146,-174,45,-15/2,1/2,0,A5,36966400
x^5 + 19*x^4 - 12*x^3 + 25*x^2 - 5*x + 1,391,-1059/2,-843/2,40,1125/2,-195/2,-75/2,1/2,0,A5,18796135801
x^5 + 19*x^4 - 7*x^3 - 3*x^2 + 1,757/2,-177,159,17,-543/2,105/2,15/2,1/2,0,A5,377486041
x^5 + 19*x^4 - 3*x^3 - 23*x^2 + 4*x + 1,737/2,87,609,-419,1053/2,-231/2,147/2,1/2,0,A5,24101010025
x^5 + 19*x^4 + x^3 + 13*x^2 + 7*x + 1,717/2,-69,-474,-930,-42,129,33/2,3/2,0,A5,1254859776
x^5 + 19*x^4 + 13*x^3 + 12*x^2 - 5*x + 1,657/2,561/2,-27/2,952,57/2,-375/2,-5,1/2,0,A5,6601725001
x^5 + 19*x^4 + 21*x^3 + 25*x^2 - 8*x + 1,617/2,411,69,2089,1809/2,-915/2,3/2,1/2,0,A5,36445482649
x^5 + 20*x^4 + 4*x^3 + 15*x^2 - 2*x + 1,390,15/2,-396,375,99/2,-75,-67/2,1/2,0,A5,4791823729
x^5 + 20*x^4 + 8*x^3 + 3*x^2 + 2*x + 1,380,435/2,-24,-257,-621/2,-51,-7/2,1/2,0,A5,414163201
x^5 + 20*x^4 + 11*x^3 - 19*x^2 - 11*x + 1,745/2,945/2,1833/2,1097,423,231,337/2,1/2,0,A5,1871687169
x^5 + 20*x^4 + 11*x^3 - 16*x^2 + 1,745/2,450,1323/2,-377,84,-165/2,40,1/2,0,A5,1999252369
x^5 + 20*x^4 + 12*x^3 - 23*x^2 - 6*x + 1,370,1065/2,996,263,1203/2,117,187/2,1/2,0,A5,45803276289
x^5 + 20*x^4 + 13*x^3 + 7*x^2 - 4*x + 1,735/2,675/2,207/2,717,-297/2,-279/2,-3/2,3/2,0,A5,3730033476
x^5 + 21*x^4 - 23*x^3 - 23*x^2 + 6*x + 1,997/2,-552,1428,151,1371/2,-69/2,187/2,1/2,0,A5,127374041025
x^5 + 21*x^4 - 12*x^3 - 3*x^2 + x + 1,471,-711/2,591/2,-100,-567/2,171/2,17/2,1/2,0,A5,624650049
x^5 + 21*x^4 - x^3 + 10*x^2 + 1,887/2,-213/2,-627/2,-45,-165,15/2,-25,1/2,0,A5,55741156
x^5 + 21*x^4 + x^3 + 9*x^2 - 2*x + 1,877/2,-36,-252,287,-381/2,-69/2,-37/2,1/2,0,A5,964040401
x^5 + 21*x^4 + x^3 + 9*x^2 + 5*x + 1,877/2,-36,-357,-742,-201,60,5/2,1/2,0,A5,2078265744
x^5 + 21*x^4 + 16*x^3 - 4*x^2 - 3*x + 1,401,534,555,288,-219,-102,19,1,0,A5,178489600
x^5 + 21*x^4 + 25*x^3 + 14*x^2 - 7*x + 1,757/2,1365/2,1203/2,1704,483/2,-669/2,14,1/2,0,A5,12785955625
x^5 + 22*x^4 - 25*x^3 - 23*x^2 + x + 1,1093/2,-1305/2,3363/2,971,501,153,117/2,1/2,0,A5,44102940049
x^5 + 22*x^4 - 21*x^3 + 15*x^2 - 4*x + 1,1073/2,-1611/2,453/2,-39,-237/2,135/2,-43/2,1/2,0,A5,101888836
x^5 + 22*x^4 - 13*x^3 - 11*x^2 + 4*x + 1,1033/2,-693/2,1113/2,-355,-141/2,63/2,87/2,1/2,0,A5,1211318416
x^5 + 22*x^4 - 3*x^3 + x^2 + 3*x + 1,983/2,-213/2,-129/2,-493,-315,27,13/2,1/2,0,A5,1537816225
x^5 + 22*x^4 + 9*x^2 - x + 1,484,-135/2,-282,129,-417/2,-27/2,-43/2,1/2,0,A5,253510084
x^5 + 22*x^4 + 3*x^3 - 23*x^2 + x + 1,953/2,543/2,1515/2,-317,459,-57,117/2,1/2,0,A5,29742106681
x^5 + 22*x^4 + 3*x^3 + 4*x^2 - 4*x + 1,953/2,69,-117/2,615,-288,-93/2,6,1/2,0,A5,1909952209
x^5 + 22*x^4 + 3*x^3 + 12*x^2 - 4*x + 1,953/2,9,-645/2,663,-96,-189/2,-14,1/2,0,A5,5647672801
x^5 + 22*x^4 + 19*x^3 + 5*x^2 + x + 1,873/2,1179/2,723/2,11,-321,-135,-23/2,1/2,0,A5,626951521
x^5 + 22*x^4 + 19*x^3 + 7*x^2 - 5*x + 1,873/2,1149/2,771/2,1011,-114,-195,15/2,3/2,0,A5,6408803025
x^5 + 22*x^4 + 20*x^3 + 11*x^2 + 4*x + 1,434,1155/2,177,-201,-537/2,-84,-23/2,1/2,0,A5,85988529
x^5 + 23*x^4 + 5*x^3 - 14*x^2 - 3*x + 1,1033/2,555/2,1131/2,318,-57/2,51/2,44,1/2,0,A5,1427101729
x^5 + 24*x^4 - x^3 + 10*x^2 + 1,1157/2,-111,-717/2,-45,-210,15/2,-25,1/2,0,A5,29300569
x^5 + 24*x^4 + 4*x^3 + 15*x^2 - 5*x + 1,566,63/2,-441,935,15/2,-285/2,-25/2,1/2,0,A5,15351705604
x^5 + 24*x^4 + 10*x^3 + 9*x^2 - 4*x + 1,551,585/2,-114,827,-357/2,-129,-13/2,1/2,0,A5,8944430625
x^5 + 24*x^4 + 14*x^3 - 23*x^2 - 14*x + 1,541,1353/2,1332,1683,1455/2,378,507/2,1/2,0,A5,11459060209
x^5 + 24*x^4 + 19*x^3 + 17*x^2 - 9*x + 1,1057/2,1113/2,129/2,2133,330,-372,77/2,1/2,0,A5,7918686169
x^5 + 25*x^4 + 8*x^3 - 4*x^2 + x + 1,605,330,231,-264,-363,-66,11,11,0,A5,33732864
x^5 + 25*x^4 + 8*x^3 + 24*x^2 + 9*x + 1,605,120,-939,-1216,381,264,21,1,0,A5,11402822656
x^5 + 25*x^4 + 15*x^3 + 15*x^2 + 5*x + 1,1175/2,450,-300,-450,-150,0,-25/2,25/2,1,A5,1122250000
