polynomial,term_0,term_1,term_2,term_3,term_4,term_5,term_6,gcd,zero_terms,galois_group,discriminant
x^5 + 8*x^4 + 7*x^3 + 4*x^2 - 4*x + 1,6,-153/2,-54,255,171/2,54,93/2,3/2,0,A5,21316689
x^5 + 8*x^4 + 9*x^3 + 9*x^2 + x + 1,-43/2,-54,-12,81,-3/2,81/2,83/2,1/2,0,A5,10686361
x^5 + 8*x^4 + 11*x^3 - 15*x^2 - 9*x + 1,237/2,120,366,149,993/2,489/2,73/2,1/2,0,A5,278923401
x^5 + 8*x^4 + 11*x^3 - 9*x^2 - 13*x + 1,383/2,93,216,505,969/2,399/2,73/2,1/2,0,A5,136866601
x^5 + 8*x^4 + 11*x^3 + 7*x^2 + 3*x + 1,-17/2,-51,-96,-39,105/2,159/2,73/2,1/2,0,A5,162409
x^5 + 8*x^4 + 18*x^3 + 5*x^2 + 8*x + 1,103/2,-75,-597/2,-293,306,357/2,19,1/2,0,A5,46936201
x^5 + 8*x^4 + 19*x^3 + 10*x^2 - 2*x + 1,-21,-345/2,87,467,903/2,153,33/2,1/2,0,A5,889249
x^5 + 8*x^4 + 21*x^3 + 17*x^2 + 2*x + 1,-77/2,-213/2,501/2,577,855/2,249/2,23/2,1/2,0,A5,1144900
x^5 + 8*x^4 + 24*x^3 - 15*x^2 + 13*x + 1,413/2,-945/2,-501/2,-1473,849,801/2,4,1/2,0,A5,15979993744
x^5 + 9*x^4 - 17*x^3 + 2*x^2 + 5*x + 1,20,285/2,-3/2,-408,663/2,-489/2,247/2,1/2,0,A5,17547721
x^5 + 9*x^4 - 16*x^3 + 10*x^2 + 3*x + 1,-16,165,87,-534,204,-291,121,1,0,A5,685182976
x^5 + 9*x^4 - 14*x^3 + 22*x^2 - 3*x + 1,-46,6,528,-452,42,-354,116,2,0,A5,2230861824
x^5 + 9*x^4 - 13*x^3 + 16*x^2 + 3*x + 1,-31,339/2,615/2,-630,-15/2,-591/2,227/2,1/2,0,A5,2081640625
x^5 + 9*x^4 - 10*x^3 + 14*x^2 + x + 1,-34,96,174,-368,-54,-240,106,2,0,A5,792985600
x^5 + 9*x^4 - 8*x^3 + x + 1,1,60,-123,-88,81,-108,101,1,0,A5,28558336
x^5 + 9*x^4 - 8*x^3 + 8*x^2 - 3*x + 1,-11,24,-75,36,33,-168,101,1,0,A5,473344
x^5 + 9*x^4 - 2*x^3 - 15*x^2 + 5*x + 1,125/2,-195/2,435/2,-280,267/2,171/2,86,1/2,0,A5,318943881
x^5 + 9*x^4 + x^3 - 22*x^2 - 5*x + 1,80,315/2,1197/2,246,747/2,357/2,157/2,1/2,0,A5,2125671025
x^5 + 9*x^4 + x^3 - 4*x^2 - x + 1,11,-3/2,-219/2,30,141/2,87/2,157/2,1/2,0,A5,2706025
x^5 + 9*x^4 + x^3 + 2*x^2 + x + 1,-4,-9/2,-261/2,-84,-81/2,-3/2,157/2,1/2,0,A5,11826721
x^5 + 9*x^4 + x^3 + 8*x^2 - 5*x + 1,5,-135/2,-63/2,306,-63/2,-93/2,157/2,1/2,0,A5,60918025
x^5 + 9*x^4 + 4*x^3 - 23*x^2 - 3*x + 1,133/2,147/2,1353/2,-20,759/2,453/2,71,1/2,0,A5,2009639241
x^5 + 9*x^4 + 4*x^3 + x + 1,1,-30,-141,-88,9,54,71,1,0,A5,6310144
x^5 + 9*x^4 + 5*x^3 - x^2 + x + 1,7/2,-39,-141,-98,36,75,137/2,1/2,0,A5,462400
x^5 + 9*x^4 + 9*x^3 - 10*x^2 - 2*x + 1,29,-75/2,42,-79,573/2,393/2,117/2,1/2,0,A5,49084036
x^5 + 9*x^4 + 11*x^3 + 18*x^2 + 7*x + 1,4,213/2,471/2,-70,-333/2,27/2,107/2,1/2,0,A5,45846441
x^5 + 9*x^4 + 12*x^3 + 8*x^2 + x + 1,-19,-78,-57,104,93,102,51,1,0,A5,10549504
x^5 + 9*x^4 + 12*x^3 + 12*x^2 + 5*x + 1,-5,0,-9,-52,-21,72,51,1,1,A5,1149184
x^5 + 9*x^4 + 13*x^3 - 13*x^2 - 6*x + 1,137/2,39/2,471/2,15,519,273,97/2,1/2,0,A5,346220449
x^5 + 9*x^4 + 13*x^3 + 8*x^2 + 3*x + 1,-11,-123/2,-195/2,-6,201/2,231/2,97/2,1/2,0,A5,426409
x^5 + 9*x^4 + 15*x^3 + 6*x^2 - x + 1,-14,-243/2,-117/2,218,543/2,315/2,87/2,1/2,0,A5,4338889
x^5 + 9*x^4 + 16*x^3 - 24*x^2 + 5*x + 1,85,-300,609,-1108,633,396,41,1,0,A5,1937664
x^5 + 9*x^4 + 16*x^3 + 8*x^2 - 3*x + 1,-11,-156,33,420,321,156,41,1,0,A5,28047616
x^5 + 9*x^4 + 17*x^3 + 12*x^2 - 5*x + 1,-5,-435/2,417/2,698,693/2,279/2,77/2,1/2,0,A5,99740169
x^5 + 9*x^4 + 18*x^3 + 18*x^2 - 7*x + 1,4,-324,540,1064,348,108,36,4,0,A5,294191104
x^5 + 9*x^4 + 20*x^3 - x^2 + x + 1,7/2,-303/2,-327/2,-128,1197/2,555/2,31,1/2,0,A5,198025
x^5 + 9*x^4 + 22*x^3 - 18*x^2 + x + 1,46,-192,318,-880,954,432,26,2,0,A5,75759616
x^5 + 9*x^4 + 24*x^3 + x + 1,1,-180,-171,-88,849,324,21,1,0,A5,139428864
x^5 + 9*x^4 + 24*x^3 + 8*x^2 + 25*x + 1,605,120,-939,-1216,381,264,21,1,0,A5,11402822656
x^5 + 9*x^4 + 25*x^3 + 20*x^2 + x + 1,-49,-315/2,855/2,912,1305/2,375/2,37/2,1/2,0,A5,223729
x^5 + 10*x^4 - 17*x^3 - 14*x^2 + 4*x + 1,51,87/2,246,171,1167/2,-150,285/2,3/2,0,A5,2959904025
x^5 + 10*x^4 - 3*x^3 + x^2 + 3*x + 1,13/2,27,-135,-241,-93/2,-105/2,215/2,1/2,0,A5,38353249
x^5 + 10*x^4 + 3*x^3 - 23*x^2 - 6*x + 1,187/2,369/2,1341/2,257,897/2,435/2,185/2,1/2,0,A5,3923519044
x^5 + 10*x^4 + 7*x^3 - 23*x^2 - 4*x + 1,147/2,171/2,1371/2,-67,957/2,555/2,165/2,1/2,0,A5,3153047104
x^5 + 10*x^4 + 7*x^3 + 16*x^2 - 8*x + 1,24,-489/2,318,759,-93/2,-15,165/2,3/2,0,A5,281132289
x^5 + 10*x^4 + 14*x^3 + 13*x^2 + x + 1,-63/2,-171/2,165/2,269,84,225/2,65,1/2,0,A5,101404900
x^5 + 10*x^4 + 16*x^3 + 13*x^2 + 4*x + 1,-33/2,-42,15/2,111,129,285/2,60,3/2,0,A5,3272481
x^5 + 10*x^4 + 17*x^3 - 25*x^2 - 9*x + 1,287/2,210,1017,-245,1887/2,885/2,115/2,1/2,0,A5,3534183601
x^5 + 10*x^4 + 17*x^3 - 19*x^2 + x + 1,97/2,-156,366,-741,1407/2,795/2,115/2,1/2,0,A5,115412049
x^5 + 10*x^4 + 17*x^3 - 3*x^2 - 9*x + 1,177/2,-87,93,503,1227/2,555/2,115/2,1/2,0,A5,185313769
x^5 + 10*x^4 + 19*x^3 - 23*x^2 - 2*x + 1,123/2,-147/2,1401/2,-759,1833/2,915/2,105/2,3/2,0,A5,414448164
x^5 + 10*x^4 + 23*x^3 + 8*x^2 - 8*x + 1,44,-537/2,222,903,1587/2,285,85/2,1/2,0,A5,7017201
x^5 + 10*x^4 + 25*x^3 + 19*x^2 + x + 1,-93/2,-159,354,855,1275/2,465/2,75/2,3/2,0,A5,3606201
x^5 + 11*x^4 - 21*x^3 + 15*x^2 + 4*x + 1,-43/2,495/2,597/2,-963,354,-459,347/2,1/2,0,A5,3716731225
x^5 + 11*x^4 - 19*x^3 + 10*x^2 - 3*x + 1,-16,195/2,-201/2,-174,843/2,-777/2,337/2,1/2,0,A5,3003289
x^5 + 11*x^4 - 15*x^3 + 4*x^2 + 3*x + 1,-1,261/2,-147/2,-376,453/2,-555/2,317/2,1,0,A5,321305625
x^5 + 11*x^4 - 4*x^3 - 11*x^2 + 3*x + 1,73/2,-39/2,69/2,-168,321/2,33/2,131,1/2,0,A5,136866601
x^5 + 11*x^4 + 5*x^3 - 24*x^2 - 7*x + 1,109,429/2,1503/2,274,1077/2,525/2,217/2,1/2,0,A5,7182732001
x^5 + 11*x^4 + 9*x^3 + 5*x^2 - x + 1,-23/2,-75,-114,142,54,111,197/2,1/2,0,A5,69222400
x^5 + 11*x^4 + 9*x^3 + 11*x^2 + 4*x + 1,-23/2,-3/2,-75/2,-135,-120,66,197/2,1/2,0,A5,18122049
x^5 + 11*x^4 + 10*x^3 - 23*x^2 - 5*x + 1,165/2,195/2,1407/2,-100,1209/2,675/2,96,1/2,0,A5,5162566201
x^5 + 11*x^4 + 15*x^3 - 21*x^2 - 17*x + 1,683/2,423,879,654,939,405,167/2,1/2,0,A5,16744360000
x^5 + 12*x^4 - 13*x^3 - 10*x^2 + 2*x + 1,29,135/2,9,67,807/2,-159,353/2,1/2,0,A5,219484225
x^5 + 12*x^4 - 12*x^3 + 11*x^2 - 5*x + 1,-5/2,15/2,-177/2,131,93,-597/2,174,1/2,0,A5,15288100
x^5 + 12*x^4 - 5*x^3 + 17*x^2 + 7*x + 1,13/2,216,306,-783,-747/2,-435/2,313/2,1/2,0,A5,2257675225
x^5 + 12*x^4 - 4*x^3 + 19*x^2 + 3*x + 1,-77/2,231/2,759/2,-429,-363,-429/2,154,11/2,0,A5,4112656900
x^5 + 12*x^4 + 3*x^3 - 25*x^2 + 7*x + 1,223/2,-285,726,-763,717/2,483/2,273/2,1/2,0,A5,5073855361
x^5 + 12*x^4 + 5*x^3 + 7*x^2 + 1,-35/2,-75/2,-213/2,45,-177/2,75/2,263/2,1/2,0,A5,27857284
x^5 + 12*x^4 + 7*x^3 - 25*x^2 - 8*x + 1,253/2,495/2,1683/2,297,1287/2,627/2,253/2,11/2,0,A5,12936787600
x^5 + 12*x^4 + 13*x^3 - 23*x^2 - 6*x + 1,187/2,219/2,1461/2,-119,1515/2,813/2,223/2,1/2,0,A5,8656813764
x^5 + 13*x^4 - 23*x^3 + 19*x^2 + 7*x + 1,3/2,372,588,-1536,318,-591,453/2,3/2,0,A5,11362707216
x^5 + 13*x^4 - 15*x^3 + 24*x^2 + 8*x + 1,4,801/2,849,-1473,-501/2,-945/2,413/2,1/2,0,A5,15979993744
x^5 + 13*x^4 - 11*x^3 + 6*x^2 + x + 1,-14,183/2,-249/2,-248,99/2,-519/2,393/2,1/2,0,A5,394459321
x^5 + 13*x^4 - 6*x^3 - 5*x^2 + x + 1,27/2,75/2,-297/2,-56,273/2,-159/2,184,1/2,0,A5,15405625
x^5 + 13*x^4 - 4*x^3 + 12*x^2 - 3*x + 1,-21,-24,3,152,-165,-168,179,1,0,A5,293094400
x^5 + 13*x^4 + 4*x^3 - 13*x^2 - 5*x + 1,115/2,135/2,177/2,326,705/2,351/2,159,1/2,0,A5,185313769
x^5 + 13*x^4 + 15*x^3 - 8*x^2 - 5*x + 1,45,-105/2,27/2,190,1137/2,705/2,263/2,1/2,0,A5,435431689
x^5 + 13*x^4 + 16*x^3 - 23*x^2 - 7*x + 1,213/2,243/2,1533/2,-124,1875/2,969/2,129,1/2,0,A5,14654797249
x^5 + 13*x^4 + 21*x^3 + 7*x^2 - 5*x + 1,15/2,-210,36,724,600,357,233/2,1/2,0,A5,230189584
x^5 + 14*x^4 - 21*x^3 + 21*x^2 - 6*x + 1,-33/2,-63/2,525/2,-319,621/2,-1197/2,497/2,1/2,0,A5,536848900
x^5 + 14*x^4 - 16*x^3 + 15*x^2 - 4*x + 1,-43/2,30,63/2,-113,129,-897/2,236,1/2,0,A5,155426089
x^5 + 14*x^4 - 9*x^3 + 18*x^2 - 8*x + 1,19,-297/2,168,435,-273/2,-324,437/2,1/2,0,A5,148620481
x^5 + 14*x^4 + x^3 - 12*x^2 - 2*x + 1,34,57/2,9,147,567/2,111,387/2,1/2,0,A5,229552801
x^5 + 14*x^4 + 3*x^3 - 18*x^2 + 1,45,-45/2,276,-133,783/2,198,377/2,1/2,0,A5,2773180921
x^5 + 14*x^4 + 15*x^3 - x^2 - 4*x + 1,37/2,-213/2,-237/2,337,837/2,645/2,317/2,1/2,0,A5,40576900
x^5 + 14*x^4 + 19*x^3 - 23*x^2 - 8*x + 1,243/2,267/2,1623/2,-115,2289/2,1143/2,297/2,1/2,0,A5,24788613136
x^5 + 15*x^4 - 8*x^3 + 3*x^2 - x + 1,-13/2,111/2,-447/2,32,87/2,-405/2,245,1/2,0,A5,169754841
x^5 + 15*x^4 - 5*x^3 + 8*x^2 - x + 1,-19,51/2,-273/2,0,-255/2,-345/2,475/2,1/2,1,A5,6661561
x^5 + 15*x^4 + 20*x^2 - 5*x + 1,-25,-150,375,500,-375,-150,225,25,0,A5,6400000000
x^5 + 15*x^4 + 22*x^3 - 23*x^2 - 9*x + 1,277/2,291/2,1731/2,-92,2757/2,1335/2,170,1/2,0,A5,41602537089
x^5 + 16*x^4 - 19*x^3 + 9*x^2 + 3*x + 1,-27/2,183,-33,-703,561/2,-1047/2,607/2,1/2,0,A5,3621752761
x^5 + 16*x^4 - 17*x^3 + x^2 + 4*x + 1,27/2,267/2,-273/2,-507,699/2,-831/2,597/2,3/2,0,A5,693479556
x^5 + 16*x^4 - 16*x^3 + 5*x^2 + 4*x + 1,7/2,150,-213/2,-633,204,-843/2,296,1/2,0,A5,1946133225
x^5 + 16*x^4 - 11*x^3 + 20*x^2 + 4*x + 1,-34,405/2,426,-913,-717/2,-414,567/2,1/2,0,A5,16670683225
x^5 + 16*x^4 - x^3 + 10*x^2 - 6*x + 1,11,-165/2,-99,627,-297/2,-99,517/2,11/2,0,A5,501088225
x^5 + 16*x^4 + 3*x^3 - 2*x^2 + 2*x + 1,9,-57/2,-243,-261,63/2,87,497/2,1/2,0,A5,23551609
x^5 + 16*x^4 + 6*x^3 - x^2 + 1,5/2,-45,-477/2,-37,78,303/2,241,1/2,0,A5,195356529
x^5 + 16*x^4 + 8*x^3 + 19*x^2 - 5*x + 1,-45/2,-405/2,723/2,839,-285,99/2,236,1/2,0,A5,9000316900
x^5 + 16*x^4 + 19*x^3 + 10*x^2 + 4*x + 1,-9,-165/2,-204,-93,483/2,381,417/2,3/2,0,A5,3404025
x^5 + 16*x^4 + 25*x^3 - 23*x^2 - 10*x + 1,315/2,315/2,1857/2,-55,3279/2,1545/2,387/2,1/2,0,A5,68961911236
x^5 + 17*x^4 - 24*x^3 + 16*x^2 - 3*x + 1,-31,108,21,-436,501,-732,349,1,0,A5,843321600
x^5 + 17*x^4 - 23*x^3 + 15*x^2 + 7*x + 1,23/2,330,324,-1548,306,-699,693/2,1/2,0,A5,13128576400
x^5 + 17*x^4 - 22*x^3 + 18*x^2 - 7*x + 1,4,-24,0,16,372,-696,344,4,1,A5,18939904
x^5 + 17*x^4 - 20*x^3 + 4*x^2 + 5*x + 1,15,180,-81,-780,423,-540,339,3,0,A5,1829101824
x^5 + 17*x^4 - 13*x^3 + 5*x^2 - 3*x + 1,-7/2,75,-276,202,171,-369,643/2,1/2,0,A5,69889600
x^5 + 17*x^4 - 12*x^3 - 12*x^2 + x + 1,31,72,-21,144,507,-216,319,1,0,A5,299705344
x^5 + 17*x^4 - 12*x^3 + 11*x^2 - 5*x + 1,-5/2,15/2,-327/2,306,21/2,-777/2,319,1/2,0,A5,137241225
x^5 + 17*x^4 - 10*x^3 + 13*x^2 - 3*x + 1,-47/2,33/2,-93/2,72,-273/2,-705/2,314,1/2,0,A5,274598041
x^5 + 17*x^4 - 7*x^3 - x^2 + x + 1,7/2,51,-243,-130,84,-171,613/2,1/2,0,A5,463454784
x^5 + 17*x^4 + 3*x^3 + 10*x^2 - 3*x + 1,-16,-135/2,-183/2,392,-393/2,3/2,563/2,1/2,0,A5,1189629081
x^5 + 17*x^4 + 11*x^3 + 19*x^2 - 6*x + 1,-23/2,-507/2,771/2,1107,-213,138,523/2,1/2,0,A5,11706590809
x^5 + 17*x^4 + 12*x^3 + 6*x^2 + 3*x + 1,-6,-63,-255,-238,18,261,259,1,0,A5,67897600
x^5 + 17*x^4 + 20*x^3 + 12*x^2 + 5*x + 1,-5,-60,-189,-140,219,420,239,1,0,A5,1364224
x^5 + 17*x^4 + 21*x^3 - 14*x^2 - 3*x + 1,44,-189/2,267/2,-256,2127/2,1281/2,473/2,1/2,0,A5,3128724225
x^5 + 17*x^4 + 25*x^3 - 3*x^2 - 8*x + 1,143/2,-303/2,117/2,777,1134,660,453/2,1/2,0,A5,1786330225
x^5 + 18*x^4 - 7*x^3 - 14*x^2 + 4*x + 1,51,-63/2,66,-333,783/2,-84,683/2,1/2,0,A5,1803615961
x^5 + 18*x^4 - 5*x^3 + 8*x^2 + 2*x + 1,-16,123/2,-159,-357,-417/2,-195,673/2,1/2,0,A5,1121245225
x^5 + 18*x^4 + 14*x^3 + 7*x^2 + 4*x + 1,-3/2,-63,-561/2,-333,45,651/2,289,1/2,0,A5,16654561
x^5 + 19*x^4 - 25*x^3 + 9*x^2 + 6*x + 1,27/2,537/2,123/2,-1273,591,-780,847/2,1/2,0,A5,7806606025
x^5 + 19*x^4 - 19*x^3 + 13*x^2 - 5*x + 1,-15/2,45,-174,146,246,-639,817/2,1/2,0,A5,36966400
x^5 + 19*x^4 - 12*x^3 + 25*x^2 - 5*x + 1,-75/2,-195/2,1125/2,40,-843/2,-1059/2,391,1/2,0,A5,18796135801
x^5 + 19*x^4 - 7*x^3 - 3*x^2 + 1,15/2,105/2,-543/2,17,159,-177,757/2,1/2,0,A5,377486041
x^5 + 19*x^4 - 3*x^3 - 23*x^2 + 4*x + 1,147/2,-231/2,1053/2,-419,609,87,737/2,1/2,0,A5,24101010025
x^5 + 19*x^4 + x^3 + 13*x^2 + 7*x + 1,33/2,129,-42,-930,-474,-69,717/2,3/2,0,A5,1254859776
x^5 + 19*x^4 + 13*x^3 + 12*x^2 - 5*x + 1,-5,-375/2,57/2,952,-27/2,561/2,657/2,1/2,0,A5,6601725001
x^5 + 19*x^4 + 21*x^3 + 25*x^2 - 8*x + 1,3/2,-915/2,1809/2,2089,69,411,617/2,1/2,0,A5,36445482649
x^5 + 20*x^4 + 4*x^3 + 15*x^2 - 2*x + 1,-67/2,-75,99/2,375,-396,15/2,390,1/2,0,A5,4791823729
x^5 + 20*x^4 + 8*x^3 + 3*x^2 + 2*x + 1,-7/2,-51,-621/2,-257,-24,435/2,380,1/2,0,A5,414163201
x^5 + 20*x^4 + 11*x^3 - 19*x^2 - 11*x + 1,337/2,231,423,1097,1833/2,945/2,745/2,1/2,0,A5,1871687169
x^5 + 20*x^4 + 11*x^3 - 16*x^2 + 1,40,-165/2,84,-377,1323/2,450,745/2,1/2,0,A5,1999252369
x^5 + 20*x^4 + 12*x^3 - 23*x^2 - 6*x + 1,187/2,117,1203/2,263,996,1065/2,370,1/2,0,A5,45803276289
x^5 + 20*x^4 + 13*x^3 + 7*x^2 - 4*x + 1,-3/2,-279/2,-297/2,717,207/2,675/2,735/2,3/2,0,A5,3730033476
x^5 + 21*x^4 - 23*x^3 - 23*x^2 + 6*x + 1,187/2,-69/2,1371/2,151,1428,-552,997/2,1/2,0,A5,127374041025
x^5 + 21*x^4 - 12*x^3 - 3*x^2 + x + 1,17/2,171/2,-567/2,-100,591/2,-711/2,471,1/2,0,A5,624650049
x^5 + 21*x^4 - x^3 + 10*x^2 + 1,-25,15/2,-165,-45,-627/2,-213/2,887/2,1/2,0,A5,55741156
x^5 + 21*x^4 + x^3 + 9*x^2 - 2*x + 1,-37/2,-69/2,-381/2,287,-252,-36,877/2,1/2,0,A5,964040401
x^5 + 21*x^4 + x^3 + 9*x^2 + 5*x + 1,5/2,60,-201,-742,-357,-36,877/2,1/2,0,A5,2078265744
x^5 + 21*x^4 + 16*x^3 - 4*x^2 - 3*x + 1,19,-102,-219,288,555,534,401,1,0,A5,178489600
x^5 + 21*x^4 + 25*x^3 + 14*x^2 - 7*x + 1,14,-669/2,483/2,1704,1203/2,1365/2,757/2,1/2,0,A5,12785955625
x^5 + 22*x^4 - 25*x^3 - 23*x^2 + x + 1,117/2,153,501,971,3363/2,-1305/2,1093/2,1/2,0,A5,44102940049
x^5 + 22*x^4 - 21*x^3 + 15*x^2 - 4*x + 1,-43/2,135/2,-237/2,-39,453/2,-1611/2,1073/2,1/2,0,A5,101888836
x^5 + 22*x^4 - 13*x^3 - 11*x^2 + 4*x + 1,87/2,63/2,-141/2,-355,1113/2,-693/2,1033/2,1/2,0,A5,1211318416
x^5 + 22*x^4 - 3*x^3 + x^2 + 3*x + 1,13/2,27,-315,-493,-129/2,-213/2,983/2,1/2,0,A5,1537816225
x^5 + 22*x^4 + 9*x^2 - x + 1,-43/2,-27/2,-417/2,129,-282,-135/2,484,1/2,0,A5,253510084
x^5 + 22*x^4 + 3*x^3 - 23*x^2 + x + 1,117/2,-57,459,-317,1515/2,543/2,953/2,1/2,0,A5,29742106681
x^5 + 22*x^4 + 3*x^3 + 4*x^2 - 4*x + 1,6,-93/2,-288,615,-117/2,69,953/2,1/2,0,A5,1909952209
x^5 + 22*x^4 + 3*x^3 + 12*x^2 - 4*x + 1,-14,-189/2,-96,663,-645/2,9,953/2,1/2,0,A5,5647672801
x^5 + 22*x^4 + 19*x^3 + 5*x^2 + x + 1,-23/2,-135,-321,11,723/2,1179/2,873/2,1/2,0,A5,626951521
x^5 + 22*x^4 + 19*x^3 + 7*x^2 - 5*x + 1,15/2,-195,-114,1011,771/2,1149/2,873/2,3/2,0,A5,6408803025
x^5 + 22*x^4 + 20*x^3 + 11*x^2 + 4*x + 1,-23/2,-84,-537/2,-201,177,1155/2,434,1/2,0,A5,85988529
x^5 + 23*x^4 + 5*x^3 - 14*x^2 - 3*x + 1,44,51/2,-57/2,318,1131/2,555/2,1033/2,1/2,0,A5,1427101729
x^5 + 24*x^4 - x^3 + 10*x^2 + 1,-25,15/2,-210,-45,-717/2,-111,1157/2,1/2,0,A5,29300569
x^5 + 24*x^4 + 4*x^3 + 15*x^2 - 5*x + 1,-25/2,-285/2,15/2,935,-441,63/2,566,1/2,0,A5,15351705604
x^5 + 24*x^4 + 10*x^3 + 9*x^2 - 4*x + 1,-13/2,-129,-357/2,827,-114,585/2,551,1/2,0,A5,8944430625
x^5 + 24*x^4 + 14*x^3 - 23*x^2 - 14*x + 1,507/2,378,1455/2,1683,1332,1353/2,541,1/2,0,A5,11459060209
x^5 + 24*x^4 + 19*x^3 + 17*x^2 - 9*x + 1,77/2,-372,330,2133,129/2,1113/2,1057/2,1/2,0,A5,7918686169
x^5 + 25*x^4 + 8*x^3 - 4*x^2 + x + 1,11,-66,-363,-264,231,330,605,11,0,A5,33732864
x^5 + 25*x^4 + 8*x^3 + 24*x^2 + 9*x + 1,21,264,381,-1216,-939,120,605,1,0,A5,11402822656
x^5 + 25*x^4 + 15*x^3 + 15*x^2 + 5*x + 1,-25/2,0,-150,-450,-300,450,1175/2,25/2,1,A5,1122250000
x^5 - 11*x^4 + 5*x^3 + 20*x^2 + 9*x + 1,31,465/2,1395/2,868,465/2,-465/2,217/2,31/2,0,C(5),23088025
x^5 - 10*x^4 - 15*x^3 - 3*x^2 + 3*x + 1,33/2,99,231,275,495/2,495/2,275/2,11/2,0,C(5),14641
x^5 - 10*x^4 + 18*x^3 - 3*x^2 - 8*x + 1,143/2,-99,759/2,-693,561,-495/2,55,11/2,0,C(5),7745089
x^5 - 10*x^4 + 25*x^3 - 5*x^2 - 5*x + 1,75/2,-150,375,-625,1875/2,-675/2,75/2,25/2,0,C(5),19140625
x^5 - 8*x^4 - 25*x^3 + 18*x^2 + 12*x + 1,99,1023/2,1056,-253,1947/2,165,253/2,11/2,0,C(5),14320669561
x^5 - 8*x^4 - 3*x^3 + 18*x^2 - 10*x + 1,55,-495/2,561,-693,759/2,-99,143/2,11/2,0,C(5),7745089
x^5 - 8*x^4 + 19*x^3 - 15*x^2 + x + 1,77/2,-165,429,-539,693/2,-231/2,33/2,11/2,0,C(5),14641
x^5 - 7*x^4 - 9*x^3 + 17*x^2 + 20*x + 1,715/2,1155/2,1617/2,649,0,-33,143/2,11/2,1,C(5),27071209
x^5 - 7*x^4 + 2*x^3 + 17*x^2 + 9*x + 1,77/2,429/2,1023/2,484,99/2,-297/2,44,11/2,0,C(5),7745089
x^5 - 7*x^4 + 13*x^3 - 5*x^2 - 2*x + 1,33/2,-165/2,363/2,-253,231,-99,33/2,11/2,0,C(5),14641
x^5 - 6*x^4 - 23*x^3 - x^2 + 5*x + 1,55/2,165,264,231,1419/2,429/2,187/2,11/2,0,C(5),27071209
x^5 - 6*x^4 - x^3 + 10*x^2 - 6*x + 1,11,-165/2,231,-297,363/2,-66,77/2,11/2,0,C(5),14641
x^5 - 6*x^4 + 10*x^3 - x^2 - 6*x + 1,77/2,-66,363/2,-297,231,-165/2,11,11/2,0,C(5),14641
x^5 - 5*x^4 - 5*x^3 + 25*x^2 - 10*x + 1,75/2,-675/2,1875/2,-625,375,-150,75/2,25/2,0,C(5),19140625
x^5 - 2*x^4 - 5*x^3 + 2*x^2 + 4*x + 1,11,99/2,66,11,-33/2,0,33/2,11/2,1,C(5),14641
x^5 - 2*x^4 - 5*x^3 + 13*x^2 - 7*x + 1,33/2,-99,231,-253,363/2,-165/2,33/2,11/2,0,C(5),14641
x^5 - 10*x^3 + 5*x^2 + 10*x + 1,175/2,150,375/2,-125,0,-75/2,25,25/2,1,C(5),19140625
x^5 + x^4 - 15*x^3 - 14*x^2 + 3*x + 1,44,99/2,693/2,374,627/2,165/2,77/2,11/2,0,C(5),214358881
x^5 + x^4 - 15*x^3 + 19*x^2 - 8*x + 1,33/2,-231/2,693/2,-539,429,-165,77/2,11/2,0,C(5),14641
x^5 + x^4 - 4*x^3 - 3*x^2 + 3*x + 1,33/2,33/2,33/2,-22,-33/2,33/2,11,11/2,0,C(5),14641
x^5 + 3*x^4 - 14*x^3 - 15*x^2 + x + 1,77/2,165/2,627/2,374,693/2,99/2,44,11/2,0,C(5),214358881
x^5 + 3*x^4 - 3*x^3 - 15*x^2 - 10*x + 1,275/2,495/2,495/2,275,231,99,33/2,11/2,0,C(5),14641
x^5 + 3*x^4 - 3*x^3 - 4*x^2 + x + 1,11,33/2,-33/2,-22,33/2,33/2,33/2,11/2,0,C(5),14641
x^5 + 4*x^4 - 9*x^3 - 5*x^2 + 9*x + 1,187/2,0,99,-187,33/2,-33/2,77/2,11/2,1,C(5),7745089
x^5 + 4*x^4 + 2*x^3 - 5*x^2 - 2*x + 1,33/2,0,-33/2,11,66,99/2,11,11/2,1,C(5),14641
x^5 + 5*x^4 - 23*x^3 - 23*x^2 + 16*x + 1,627/2,-759/2,2541/2,473,726,0,165/2,11/2,1,C(5),61348849969
x^5 + 5*x^4 - 12*x^3 - x^2 + 5*x + 1,55/2,165/2,33/2,-176,297/2,-165/2,55,11/2,0,C(5),7745089
x^5 + 5*x^4 - x^3 - 23*x^2 - 6*x + 1,187/2,429/2,1419/2,231,264,165,55/2,11/2,0,C(5),27071209
x^5 + 5*x^4 - x^3 - 12*x^2 + 5*x + 1,55,-165/2,297/2,-176,33/2,165/2,55/2,11/2,0,C(5),7745089
x^5 + 9*x^4 - 5*x^3 - 9*x^2 + 4*x + 1,77/2,-33/2,33/2,-187,99,0,187/2,11/2,1,C(5),7745089
x^5 + 9*x^4 + 17*x^3 + 2*x^2 - 7*x + 1,44,-297/2,99/2,484,1023/2,429/2,77/2,11/2,0,C(5),7745089
x^5 + 9*x^4 + 20*x^3 + 5*x^2 - 11*x + 1,217/2,-465/2,465/2,868,1395/2,465/2,31,31/2,0,C(5),23088025
