polynomial,polynomial_reconstructed,factors,term_0,term_1,term_2,term_3,term_4,gcd,zero_terms,galois_group,discriminant
x^5 - 2*x^4 - 7*x^3 + 17*x^2 - 9*x + 1,(283)*x^4 + (-1199)*x^3 + (1642)*x^2 + (-770)*x^1 + (102),(283) * (x^4 - 1199/283*x^3 + 1642/283*x^2 - 770/283*x + 102/283),283,-1199,1642,-770,102,1,0,D(5),667489
x^5 - 2*x^4 - 6*x^3 + 15*x^2 - 8*x + 1,(220)*x^4 + (-941)*x^3 + (1295)*x^2 + (-606)*x^1 + (83),(220) * (x^4 - 941/220*x^3 + 259/44*x^2 - 303/110*x + 83/220),220,-941,1295,-606,83,1,0,D(5),160801
x^5 - 2*x^4 - 4*x^3 + 11*x^2 - 6*x + 1,(118)*x^4 + (-521)*x^3 + (727)*x^2 + (-338)*x^1 + (51),(118) * (x^4 - 521/118*x^3 + 727/118*x^2 - 169/59*x + 51/118),118,-521,727,-338,51,1,0,D(5),2209
x^5 - 2*x^4 - 3*x^3 + 3*x^2 + 7*x + 1,(-29)*x^4 + (49)*x^3 + (-34)*x^2 + (-24)*x^1 + (32),(-29) * (x^4 - 49/29*x^3 + 34/29*x^2 + 24/29*x - 32/29),-29,49,-34,-24,32,1,0,D(5),305809
x^5 - 2*x^4 - 3*x^3 + 9*x^2 - 5*x + 1,(79)*x^4 + (-359)*x^3 + (506)*x^2 + (-234)*x^1 + (38),(79) * (x^4 - 359/79*x^3 + 506/79*x^2 - 234/79*x + 38/79),79,-359,506,-234,38,1,0,D(5),16129
x^5 - 2*x^4 - 3*x^3 + 18*x^2 - 8*x + 1,(16)*x^4 + (-761)*x^3 + (2426)*x^2 + (-1029)*x^1 + (122),(16) * (x^4 - 761/16*x^3 + 1213/8*x^2 - 1029/16*x + 61/8),16,-761,2426,-1029,122,1,0,D(5),4986289
x^5 - 2*x^4 - 2*x^3 + 7*x^2 - 4*x + 1,(48)*x^4 + (-229)*x^3 + (327)*x^2 + (-150)*x^1 + (27),(48) * (x^4 - 229/48*x^3 + 109/16*x^2 - 25/8*x + 9/16),48,-229,327,-150,27,1,0,D(5),20449
x^5 - 2*x^4 - x^3 - x^2 + 7*x + 1,(-53)*x^4 + (105)*x^3 + (20)*x^2 + (-174)*x^1 + (28),(-53) * (x^4 - 105/53*x^3 - 20/53*x^2 + 174/53*x - 28/53),-53,105,20,-174,28,1,0,D(5),859329
x^5 - 2*x^4 - x^3 + 5*x^2 - 3*x + 1,(25)*x^4 + (-131)*x^3 + (190)*x^2 + (-86)*x^1 + (18),(25) * (x^4 - 131/25*x^3 + 38/5*x^2 - 86/25*x + 18/25),25,-131,190,-86,18,1,0,D(5),14161
x^5 - 2*x^4 + 3*x^2 - 2*x + 1,(10)*x^4 + (-65)*x^3 + (95)*x^2 + (-42)*x^1 + (11),(10) * (x^4 - 13/2*x^3 + 19/2*x^2 - 21/5*x + 11/10),10,-65,95,-42,11,1,0,D(5),6241
x^5 - 2*x^4 + x^3 - 2*x^2 + 4*x + 1,(-36)*x^4 + (15)*x^3 + (54)*x^2 + (-81)*x^1 + (6),(-36) * (x^4 - 5/12*x^3 - 3/2*x^2 + 9/4*x - 1/6),-36,15,54,-81,6,3,0,D(5),227529
x^5 - 2*x^4 + x^3 + x^2 - x + 1,(3)*x^4 + (-31)*x^3 + (42)*x^2 + (-18)*x^1 + (6),(3) * (x^4 - 31/3*x^3 + 14*x^2 - 6*x + 2),3,-31,42,-18,6,1,0,D(5),2209
x^5 - 2*x^4 + x^3 + 7*x^2 - 5*x + 1,(-9)*x^4 + (-39)*x^3 + (486)*x^2 + (-324)*x^1 + (60),(-9) * (x^4 + 13/3*x^3 - 54*x^2 + 36*x - 20/3),-9,-39,486,-324,60,3,0,D(5),227529
x^5 - 2*x^4 + 2*x^3 - x^2 + 1,(4)*x^4 + (-29)*x^3 + (31)*x^2 + (-14)*x^1 + (3),(4) * (x^4 - 29/4*x^3 + 31/4*x^2 - 7/2*x + 3/4),4,-29,31,-14,3,1,0,D(5),2209
x^5 - 2*x^4 + 3*x^3 - 3*x^2 + x + 1,(13)*x^4 + (-59)*x^3 + (62)*x^2 + (-30)*x^1 + (2),(13) * (x^4 - 59/13*x^3 + 62/13*x^2 - 30/13*x + 2/13),13,-59,62,-30,2,1,0,D(5),10609
x^5 - 2*x^4 + 3*x^3 - 2*x + 1,(22)*x^4 + (-5)*x^3 + (32)*x^2 + (-51)*x^1 + (20),(22) * (x^4 - 5/22*x^3 + 16/11*x^2 - 51/22*x + 10/11),22,-5,32,-51,20,1,0,D(5),6241
x^5 - 2*x^4 + 4*x^3 - 5*x^2 + 2*x + 1,(30)*x^4 + (-121)*x^3 + (135)*x^2 + (-66)*x^1 + (3),(30) * (x^4 - 121/30*x^3 + 9/2*x^2 - 11/5*x + 1/10),30,-121,135,-66,3,1,0,D(5),57121
x^5 - 2*x^4 + 5*x^3 - 7*x^2 + 3*x + 1,(55)*x^4 + (-215)*x^3 + (250)*x^2 + (-122)*x^1 + (6),(55) * (x^4 - 43/11*x^3 + 50/11*x^2 - 122/55*x + 6/55),55,-215,250,-122,6,1,0,D(5),229441
x^5 - 2*x^4 + 5*x^3 + 8*x^2 + 4*x + 1,(-140)*x^4 + (639)*x^3 + (866)*x^2 + (387)*x^1 + (88),(-140) * (x^4 - 639/140*x^3 - 433/70*x^2 - 387/140*x - 22/35),-140,639,866,387,88,1,0,D(5),505521
x^5 - 2*x^4 + 6*x^3 - 9*x^2 + 4*x + 1,(88)*x^4 + (-341)*x^3 + (407)*x^2 + (-198)*x^1 + (11),(88) * (x^4 - 31/8*x^3 + 37/8*x^2 - 9/4*x + 1/8),88,-341,407,-198,11,11,0,D(5),717409
x^5 - 2*x^4 + 7*x^3 - 11*x^2 + 5*x + 1,(129)*x^4 + (-499)*x^3 + (606)*x^2 + (-294)*x^1 + (18),(129) * (x^4 - 499/129*x^3 + 202/43*x^2 - 98/43*x + 6/43),129,-499,606,-294,18,1,0,D(5),1868689
x^5 - 2*x^4 + 7*x^3 - 3*x^2 + 4*x + 1,(48)*x^4 + (127)*x^3 + (-21)*x^2 + (45)*x^1 + (49),(48) * (x^4 + 127/48*x^3 - 7/16*x^2 + 15/16*x + 49/48),48,127,-21,45,49,1,0,D(5),1098304
x^5 - 2*x^4 + 7*x^3 + 4*x + 1,(12)*x^4 + (367)*x^3 + (42)*x^2 + (153)*x^1 + (64),(12) * (x^4 + 367/12*x^3 + 7/2*x^2 + 51/4*x + 16/3),12,367,42,153,64,1,0,D(5),2474329
x^5 - 2*x^4 + 8*x^3 - 13*x^2 + 6*x + 1,(178)*x^4 + (-689)*x^3 + (847)*x^2 + (-410)*x^1 + (27),(178) * (x^4 - 689/178*x^3 + 847/178*x^2 - 205/89*x + 27/178),178,-689,847,-410,27,1,0,D(5),4255969
x^5 - 2*x^4 + 9*x^3 - 15*x^2 + 7*x + 1,(235)*x^4 + (-911)*x^3 + (1130)*x^2 + (-546)*x^1 + (38),(235) * (x^4 - 911/235*x^3 + 226/47*x^2 - 546/235*x + 38/235),235,-911,1130,-546,38,1,0,D(5),8755681
x^5 - 2*x^4 + 10*x^3 - 17*x^2 + 8*x + 1,(300)*x^4 + (-1165)*x^3 + (1455)*x^2 + (-702)*x^1 + (51),(300) * (x^4 - 233/60*x^3 + 97/20*x^2 - 117/50*x + 17/100),300,-1165,1455,-702,51,1,0,D(5),16638241
x^5 - 2*x^4 + 11*x^3 - 19*x^2 + 9*x + 1,(373)*x^4 + (-1451)*x^3 + (1822)*x^2 + (-878)*x^1 + (66),(373) * (x^4 - 1451/373*x^3 + 1822/373*x^2 - 878/373*x + 66/373),373,-1451,1822,-878,66,1,0,D(5),29669809
x^5 - 2*x^4 + 11*x^3 + 11*x^2 + 3*x + 1,(103)*x^4 + (2305)*x^3 + (2020)*x^2 + (478)*x^1 + (144),(103) * (x^4 + 2305/103*x^3 + 2020/103*x^2 + 478/103*x + 144/103),103,2305,2020,478,144,1,0,D(5),29214025
x^5 - 2*x^4 + 12*x^3 - 21*x^2 + 10*x + 1,(454)*x^4 + (-1769)*x^3 + (2231)*x^2 + (-1074)*x^1 + (83),(454) * (x^4 - 1769/454*x^3 + 2231/454*x^2 - 537/227*x + 83/454),454,-1769,2231,-1074,83,1,0,D(5),50225569
x^5 - 2*x^4 + 13*x^3 - 23*x^2 + 11*x + 1,(543)*x^4 + (-2119)*x^3 + (2682)*x^2 + (-1290)*x^1 + (102),(543) * (x^4 - 2119/543*x^3 + 894/181*x^2 - 430/181*x + 34/181),543,-2119,2682,-1290,102,1,0,D(5),81414529
x^5 - 2*x^4 + 14*x^3 - 25*x^2 + 12*x + 1,(640)*x^4 + (-2501)*x^3 + (3175)*x^2 + (-1526)*x^1 + (123),(640) * (x^4 - 2501/640*x^3 + 635/128*x^2 - 763/320*x + 123/640),640,-2501,3175,-1526,123,1,0,D(5),127215841
x^5 - 2*x^4 + 14*x^3 + 5*x^2 - 6*x + 1,(550)*x^4 + (2167)*x^3 + (715)*x^2 + (-968)*x^1 + (165),(550) * (x^4 + 197/50*x^3 + 13/10*x^2 - 44/25*x + 3/10),550,2167,715,-968,165,11,0,D(5),2474329
x^5 - 2*x^4 + 17*x^3 - 11*x^2 + 10*x + 1,(814)*x^4 + (91)*x^3 + (-159)*x^2 + (201)*x^1 + (173),(814) * (x^4 + 91/814*x^3 - 159/814*x^2 + 201/814*x + 173/814),814,91,-159,201,173,1,0,D(5),953080384
x^5 - 2*x^4 + 19*x^3 - x^2 + 7*x + 1,(987)*x^4 + (2585)*x^3 + (0)*x^2 + (846)*x^1 + (188),(987) * (x^4 + 55/21*x^3 + 6/7*x + 4/21),987,2585,0,846,188,47,1,D(5),824666089
x^5 - x^4 - 9*x^3 + 15*x^2 + 2*x + 1,(250)*x^4 + (-1313)*x^3 + (1465)*x^2 + (240)*x^1 + (42),(250) * (x^4 - 1313/250*x^3 + 293/50*x^2 + 24/25*x + 21/125),250,-1313,1465,240,42,1,0,D(5),24770529
x^5 - x^4 - 5*x^3 + 10*x^2 + 19*x + 1,(-219)*x^4 + (-397)*x^3 + (591)*x^2 + (1335)*x^1 + (390),(-219) * (x^4 + 397/219*x^3 - 197/73*x^2 - 445/73*x - 130/73),-219,-397,591,1335,390,1,0,D(5),8970025
x^5 - x^4 - 3*x^3 + 3*x^2 + 4*x + 1,(-26)*x^4 + (-69)*x^3 + (41)*x^2 + (70)*x^1 + (18),(-26) * (x^4 + 69/26*x^3 - 41/26*x^2 - 35/13*x - 9/13),-26,-69,41,70,18,1,0,D(5),2209
x^5 - x^4 - x^3 - 3*x^2 + 6*x + 1,(-62)*x^4 + (61)*x^3 + (99)*x^2 + (-188)*x^1 + (16),(-62) * (x^4 - 61/62*x^3 - 99/62*x^2 + 94/31*x - 8/31),-62,61,99,-188,16,1,0,D(5),915849
x^5 - x^4 - x^3 + 3*x^2 + 2*x + 1,(-38)*x^4 + (-45)*x^3 + (77)*x^2 + (48)*x^1 + (14),(-38) * (x^4 + 45/38*x^3 - 77/38*x^2 - 24/19*x - 7/19),-38,-45,77,48,14,1,0,D(5),55225
x^5 - x^4 - x^3 + 3*x^2 + 5*x + 1,(-83)*x^4 + (-24)*x^3 + (71)*x^2 + (114)*x^1 + (35),(-83) * (x^4 + 24/83*x^3 - 71/83*x^2 - 114/83*x - 35/83),-83,-24,71,114,35,1,0,D(5),274576
x^5 - x^4 - x^3 + 19*x^2 + 6*x + 1,(-194)*x^4 + (-225)*x^3 + (3157)*x^2 + (1000)*x^1 + (126),(-194) * (x^4 + 225/194*x^3 - 3157/194*x^2 - 500/97*x - 63/97),-194,-225,3157,1000,126,1,0,D(5),147744025
x^5 - x^4 - x^3 + 20*x^2 + 7*x + 1,(-215)*x^4 + (-231)*x^3 + (3501)*x^2 + (1229)*x^1 + (144),(-215) * (x^4 + 231/215*x^3 - 3501/215*x^2 - 1229/215*x - 144/215),-215,-231,3501,1229,144,1,0,D(5),140493609
x^5 - x^4 + x^3 + x^2 - 2*x + 1,(24)*x^4 + (-25)*x^3 + (27)*x^2 + (-30)*x^1 + (12),(24) * (x^4 - 25/24*x^3 + 9/8*x^2 - 5/4*x + 1/2),24,-25,27,-30,12,1,0,D(5),2209
x^5 - x^4 + 3*x^3 + 5*x + 1,(-53)*x^4 + (43)*x^3 + (25)*x^2 + (39)*x^1 + (36),(-53) * (x^4 - 43/53*x^3 - 25/53*x^2 - 39/53*x - 36/53),-53,43,25,39,36,1,0,D(5),505521
x^5 - x^4 + 3*x^3 + 3*x^2 - 3*x + 1,(49)*x^4 + (92)*x^3 + (123)*x^2 + (-130)*x^1 + (35),(49) * (x^4 + 92/49*x^3 + 123/49*x^2 - 130/49*x + 5/7),49,92,123,-130,35,1,0,D(5),274576
x^5 - x^4 + 3*x^3 + 12*x^2 - 7*x + 1,(55)*x^4 + (379)*x^3 + (1429)*x^2 + (-849)*x^1 + (120),(55) * (x^4 + 379/55*x^3 + 1429/55*x^2 - 849/55*x + 24/11),55,379,1429,-849,120,1,0,D(5),2387025
x^5 - x^4 + 5*x^3 + 11*x^2 + 6*x + 1,(-80)*x^4 + (761)*x^3 + (1337)*x^2 + (682)*x^1 + (110),(-80) * (x^4 - 761/80*x^3 - 1337/80*x^2 - 341/40*x - 11/8),-80,761,1337,682,110,1,0,D(5),2209
x^5 - x^4 + 8*x^3 + 11*x^2 + 7*x + 1,(46)*x^4 + (1317)*x^3 + (1494)*x^2 + (869)*x^1 + (135),(46) * (x^4 + 1317/46*x^3 + 747/23*x^2 + 869/46*x + 135/46),46,1317,1494,869,135,1,0,D(5),7733961
