polynomial,polynomial_reconstructed,factors,term_0,term_1,term_2,term_3,term_4,gcd,zero_terms,galois_group,discriminant
x^5 + 3*x^4 + 7*x^3 + 11*x^2 + 8*x + 1,(40)*x^4 + (233)*x^3 + (401)*x^2 + (292)*x^1 + (62),(40) * (x^4 + 233/40*x^3 + 401/40*x^2 + 73/10*x + 31/20),40,233,401,292,62,1,0,A5,162409
x^5 + 3*x^4 + 8*x^3 + 13*x^2 + 9*x + 1,(76)*x^4 + (365)*x^3 + (570)*x^2 + (383)*x^1 + (77),(76) * (x^4 + 365/76*x^3 + 15/2*x^2 + 383/76*x + 77/76),76,365,570,383,77,1,0,A5,426409
x^5 + 3*x^4 + 9*x^3 - 19*x^2 + 16*x + 1,(-582)*x^4 + (-2971)*x^3 + (4743)*x^2 + (-4086)*x^1 + (80),(-582) * (x^4 + 2971/582*x^3 - 1581/194*x^2 + 681/97*x - 40/291),-582,-2971,4743,-4086,80,1,0,A5,3621752761
x^5 + 3*x^4 + 10*x^3 - 16*x^2 + 9*x + 1,(-392)*x^4 + (-2920)*x^3 + (3756)*x^2 + (-2192)*x^1 + (-92),(-392) * (x^4 + 365/49*x^3 - 939/98*x^2 + 274/49*x + 23/98),-392,-2920,3756,-2192,-92,4,0,A5,685182976
x^5 + 3*x^4 + 11*x^3 + 5*x^2 + x + 1,(145)*x^4 + (-586)*x^3 + (-343)*x^2 + (-124)*x^1 + (-79),(145) * (x^4 - 586/145*x^3 - 343/145*x^2 - 124/145*x - 79/145),145,-586,-343,-124,-79,1,0,A5,5740816
x^5 + 3*x^4 + 16*x^3 - 13*x^2 + 9*x + 1,(16)*x^4 + (-5233)*x^3 + (3684)*x^2 + (-2627)*x^1 + (-149),(16) * (x^4 - 5233/16*x^3 + 921/4*x^2 - 2627/16*x - 149/16),16,-5233,3684,-2627,-149,1,0,A5,2081640625
x^5 + 3*x^4 + 19*x^3 - 15*x^2 + x + 1,(385)*x^4 + (-7150)*x^3 + (5005)*x^2 + (-440)*x^1 + (-275),(385) * (x^4 - 130/7*x^3 + 13*x^2 - 8/7*x - 5/7),385,-7150,5005,-440,-275,55,0,A5,146410000
x^5 + 3*x^4 + 19*x^3 - 4*x^2 + 12*x + 1,(418)*x^4 + (-4972)*x^3 + (1023)*x^2 + (-2948)*x^1 + (-77),(418) * (x^4 - 226/19*x^3 + 93/38*x^2 - 134/19*x - 7/38),418,-4972,1023,-2948,-77,11,0,A5,4112656900
x^5 + 3*x^4 + 23*x^3 + 23*x^2 - 6*x + 1,(1666)*x^4 + (515)*x^3 + (-1095)*x^2 + (128)*x^1 + (-98),(1666) * (x^4 + 515/1666*x^3 - 1095/1666*x^2 + 64/833*x - 1/17),1666,515,-1095,128,-98,1,0,A5,2797669449
x^5 + 4*x^4 - 23*x^3 - 17*x^2 + 2*x + 1,(3774)*x^4 + (-5053)*x^3 + (-4881)*x^2 + (657)*x^1 + (351),(3774) * (x^4 - 5053/3774*x^3 - 1627/1258*x^2 + 219/1258*x + 117/1258),3774,-5053,-4881,657,351,1,0,A5,1577042944
x^5 + 4*x^4 - 23*x^3 - 3*x^2 + 19*x + 1,(3855)*x^4 + (-9617)*x^3 + (-2016)*x^2 + (7794)*x^1 + (778),(3855) * (x^4 - 9617/3855*x^3 - 672/1285*x^2 + 2598/1285*x + 778/3855),3855,-9617,-2016,7794,778,1,0,A5,24101010025
x^5 + 4*x^4 - 23*x^3 + 25*x^2 - 2*x + 1,(4842)*x^4 + (-17205)*x^3 + (16443)*x^2 + (-1215)*x^1 + (561),(4842) * (x^4 - 5735/1614*x^3 + 1827/538*x^2 - 135/538*x + 187/1614),4842,-17205,16443,-1215,561,3,0,A5,254913156
x^5 + 4*x^4 - 14*x^3 - 17*x^2 + 10*x + 1,(1602)*x^4 + (-1209)*x^3 + (-2655)*x^2 + (1404)*x^1 + (303),(1602) * (x^4 - 403/534*x^3 - 295/178*x^2 + 78/89*x + 101/534),1602,-1209,-2655,1404,303,3,0,A5,2959904025
x^5 + 4*x^4 - 14*x^3 - 7*x^2 + 18*x + 1,(1722)*x^4 + (-3273)*x^3 + (-2175)*x^2 + (4104)*x^1 + (577),(1722) * (x^4 - 1091/574*x^3 - 725/574*x^2 + 684/287*x + 577/1722),1722,-3273,-2175,4104,577,1,0,A5,1803615961
x^5 + 4*x^4 - 13*x^3 + 13*x^2 - 5*x + 1,(2359)*x^4 + (-5657)*x^3 + (5142)*x^2 + (-1896)*x^1 + (362),(2359) * (x^4 - 5657/2359*x^3 + 5142/2359*x^2 - 1896/2359*x + 362/2359),2359,-5657,5142,-1896,362,1,0,A5,426409
x^5 + 4*x^4 - 11*x^3 - 23*x^2 + 2*x + 1,(1038)*x^4 + (683)*x^3 + (-873)*x^2 + (105)*x^1 + (129),(1038) * (x^4 + 683/1038*x^3 - 291/346*x^2 + 35/346*x + 43/346),1038,683,-873,105,129,1,0,A5,894847396
x^5 + 4*x^4 - 11*x^3 - 13*x^2 + 22*x + 1,(978)*x^4 + (-1357)*x^3 + (-2253)*x^2 + (2745)*x^1 + (659),(978) * (x^4 - 1357/978*x^3 - 751/326*x^2 + 915/326*x + 659/978),978,-1357,-2253,2745,659,1,0,A5,1211318416
x^5 + 4*x^4 - 11*x^3 + 5*x^2 + x + 1,(1725)*x^4 + (-3433)*x^3 + (1338)*x^2 + (324)*x^1 + (266),(1725) * (x^4 - 3433/1725*x^3 + 446/575*x^2 + 108/575*x + 266/1725),1725,-3433,1338,324,266,1,0,A5,4338889
x^5 + 4*x^4 - 9*x^3 - 17*x^2 + 1,(892)*x^4 + (211)*x^3 + (-995)*x^2 + (29)*x^1 + (123),(892) * (x^4 + 211/892*x^3 - 995/892*x^2 + 29/892*x + 123/892),892,211,-995,29,123,1,0,A5,183331600
x^5 + 4*x^4 - 9*x^3 - 5*x^2 + 7*x + 1,(1075)*x^4 + (-1473)*x^3 + (-1050)*x^2 + (1170)*x^1 + (232),(1075) * (x^4 - 1473/1075*x^3 - 42/43*x^2 + 234/215*x + 232/1075),1075,-1473,-1050,1170,232,1,0,A5,30991489
x^5 + 4*x^4 + x^3 - 17*x^2 + 16*x + 1,(-468)*x^4 + (-357)*x^3 + (1485)*x^2 + (-1701)*x^1 + (219),(-468) * (x^4 + 119/156*x^3 - 165/52*x^2 + 189/52*x - 73/156),-468,-357,1485,-1701,219,3,0,A5,693479556
x^5 + 4*x^4 + x^3 + 7*x^2 - 2*x + 1,(378)*x^4 + (51)*x^3 + (747)*x^2 + (-243)*x^1 + (87),(378) * (x^4 + 17/126*x^3 + 83/42*x^2 - 9/14*x + 29/126),378,51,747,-243,87,3,0,A5,2862864
x^5 + 4*x^4 + x^3 + 8*x^2 - 2*x + 1,(402)*x^4 + (47)*x^3 + (930)*x^2 + (-261)*x^1 + (92),(402) * (x^4 + 47/402*x^3 + 155/67*x^2 - 87/134*x + 46/201),402,47,930,-261,92,1,0,A5,5058001
x^5 + 4*x^4 + 5*x^3 - 16*x^2 + 16*x + 1,(-668)*x^4 + (-1257)*x^3 + (2324)*x^2 + (-2601)*x^1 + (160),(-668) * (x^4 + 1257/668*x^3 - 581/167*x^2 + 2601/668*x - 40/167),-668,-1257,2324,-2601,160,1,0,A5,1946133225
x^5 + 4*x^4 + 5*x^3 + 14*x^2 + 6*x + 1,(202)*x^4 + (343)*x^3 + (1414)*x^2 + (619)*x^1 + (90),(202) * (x^4 + 343/202*x^3 + 7*x^2 + 619/202*x + 45/101),202,343,1414,619,90,1,0,A5,6838225
x^5 + 4*x^4 + 7*x^3 + 7*x^2 - 5*x + 1,(135)*x^4 + (255)*x^3 + (90)*x^2 + (-126)*x^1 + (12),(135) * (x^4 + 17/9*x^3 + 2/3*x^2 - 14/15*x + 4/45),135,255,90,-126,12,3,0,A5,1896129
x^5 + 4*x^4 + 7*x^3 + 14*x^2 + 18*x + 1,(-42)*x^4 + (87)*x^3 + (870)*x^2 + (1353)*x^1 + (346),(-42) * (x^4 - 29/14*x^3 - 145/7*x^2 - 451/14*x - 173/21),-42,87,870,1353,346,1,0,A5,16654561
x^5 + 4*x^4 + 8*x^3 + 7*x^2 - 5*x + 1,(115)*x^4 + (163)*x^3 + (-27)*x^2 + (-51)*x^1 + (-4),(115) * (x^4 + 163/115*x^3 - 27/115*x^2 - 51/115*x - 4/115),115,163,-27,-51,-4,1,0,A5,1779556
x^5 + 4*x^4 + 10*x^3 + 19*x^2 + 16*x + 1,(72)*x^4 + (543)*x^3 + (1269)*x^2 + (1134)*x^1 + (255),(72) * (x^4 + 181/24*x^3 + 141/8*x^2 + 63/4*x + 85/24),72,543,1269,1134,255,3,0,A5,3404025
x^5 + 4*x^4 + 10*x^3 + 21*x^2 + 4*x + 1,(300)*x^4 + (1087)*x^3 + (1869)*x^2 + (306)*x^1 + (25),(300) * (x^4 + 1087/300*x^3 + 623/100*x^2 + 51/50*x + 1/12),300,1087,1869,306,25,1,0,A5,74943649
x^5 + 4*x^4 + 11*x^3 + 9*x^2 + 11*x + 1,(-89)*x^4 + (-521)*x^3 + (-394)*x^2 + (-412)*x^1 + (54),(-89) * (x^4 + 521/89*x^3 + 394/89*x^2 + 412/89*x - 54/89),-89,-521,-394,-412,54,1,0,A5,18122049
x^5 + 4*x^4 + 11*x^3 + 20*x^2 + 4*x + 1,(280)*x^4 + (951)*x^3 + (1280)*x^2 + (201)*x^1 + (4),(280) * (x^4 + 951/280*x^3 + 32/7*x^2 + 201/280*x + 1/70),280,951,1280,201,4,1,0,A5,41951529
x^5 + 4*x^4 + 11*x^3 + 20*x^2 + 22*x + 1,(10)*x^4 + (447)*x^3 + (1190)*x^2 + (1425)*x^1 + (472),(10) * (x^4 + 447/10*x^3 + 119*x^2 + 285/2*x + 236/5),10,447,1190,1425,472,1,0,A5,85988529
x^5 + 4*x^4 + 13*x^3 - 5*x^2 - 2*x + 1,(-198)*x^4 + (-2541)*x^3 + (891)*x^2 + (297)*x^1 + (-165),(-198) * (x^4 + 77/6*x^3 - 9/2*x^2 - 3/2*x + 5/6),-198,-2541,891,297,-165,33,0,A5,18974736
x^5 + 4*x^4 + 13*x^3 + x^2 - 2*x + 1,(-54)*x^4 + (-1701)*x^3 + (-189)*x^2 + (189)*x^1 + (-135),(-54) * (x^4 + 63/2*x^3 + 7/2*x^2 - 7/2*x + 5/2),-54,-1701,-189,189,-135,27,0,A5,25220484
x^5 + 4*x^4 + 13*x^3 + 16*x^2 + 10*x + 1,(126)*x^4 + (63)*x^3 + (-90)*x^2 + (-81)*x^1 + (36),(126) * (x^4 + 1/2*x^3 - 5/7*x^2 - 9/14*x + 2/7),126,63,-90,-81,36,9,0,A5,3272481
x^5 + 4*x^4 + 14*x^3 - 7*x^2 + 1,(-248)*x^4 + (-3329)*x^3 + (1501)*x^2 + (-86)*x^1 + (-195),(-248) * (x^4 + 3329/248*x^3 - 1501/248*x^2 + 43/124*x + 195/248),-248,-3329,1501,-86,-195,1,0,A5,71893441
x^5 + 4*x^4 + 15*x^3 - 21*x^2 + 11*x + 1,(-713)*x^4 + (-6417)*x^3 + (7594)*x^2 + (-4106)*x^1 + (-160),(-713) * (x^4 + 9*x^3 - 7594/713*x^2 + 4106/713*x + 160/713),-713,-6417,7594,-4106,-160,1,0,A5,3716731225
x^5 + 4*x^4 + 15*x^3 + 23*x^2 - 6*x + 1,(598)*x^4 + (1275)*x^3 + (659)*x^2 + (-277)*x^1 + (-25),(598) * (x^4 + 1275/598*x^3 + 659/598*x^2 - 277/598*x - 25/598),598,1275,659,-277,-25,1,0,A5,403768836
x^5 + 4*x^4 + 16*x^3 + 25*x^2 + 4*x + 1,(540)*x^4 + (1191)*x^3 + (765)*x^2 + (36)*x^1 + (-51),(540) * (x^4 + 397/180*x^3 + 17/12*x^2 + 1/15*x - 17/180),540,1191,765,36,-51,3,0,A5,196364169
x^5 + 4*x^4 + 20*x^3 - 11*x^2 + 16*x + 1,(-248)*x^4 + (-8057)*x^3 + (3909)*x^2 + (-5796)*x^1 + (-55),(-248) * (x^4 + 8057/248*x^3 - 3909/248*x^2 + 1449/62*x + 55/248),-248,-8057,3909,-5796,-55,1,0,A5,16670683225
x^5 + 4*x^4 + 20*x^3 + 11*x^2 + 4*x + 1,(460)*x^4 + (-2793)*x^3 + (-1771)*x^2 + (-744)*x^1 + (-185),(460) * (x^4 - 2793/460*x^3 - 77/20*x^2 - 186/115*x - 37/92),460,-2793,-1771,-744,-185,1,0,A5,41951529
x^5 + 4*x^4 + 21*x^3 + 10*x^2 + 4*x + 1,(520)*x^4 + (-3489)*x^3 + (-1860)*x^2 + (-849)*x^1 + (-206),(520) * (x^4 - 3489/520*x^3 - 93/26*x^2 - 849/520*x - 103/260),520,-3489,-1860,-849,-206,1,0,A5,74943649
x^5 + 4*x^4 + 25*x^3 + 16*x^2 + 4*x + 1,(1080)*x^4 + (-3993)*x^3 + (-3096)*x^2 + (-909)*x^1 + (-240),(1080) * (x^4 - 1331/360*x^3 - 43/15*x^2 - 101/120*x - 2/9),1080,-3993,-3096,-909,-240,3,0,A5,196364169
x^5 + 5*x^4 - 24*x^3 + 16*x^2 + 9*x + 1,(6274)*x^4 + (-19868)*x^3 + (11468)*x^2 + (6836)*x^1 + (766),(6274) * (x^4 - 9934/3137*x^3 + 5734/3137*x^2 + 3418/3137*x + 383/3137),6274,-19868,11468,6836,766,2,0,A5,1937664
x^5 + 5*x^4 - 23*x^3 - 20*x^2 + x + 1,(5001)*x^4 + (-7495)*x^3 + (-8223)*x^2 + (495)*x^1 + (486),(5001) * (x^4 - 7495/5001*x^3 - 2741/1667*x^2 + 165/1667*x + 162/1667),5001,-7495,-8223,495,486,1,0,A5,2414837881
x^5 + 5*x^4 - 15*x^3 - 2*x^2 + 9*x + 1,(3205)*x^4 + (-6305)*x^3 + (-1249)*x^2 + (3713)*x^1 + (496),(3205) * (x^4 - 1261/641*x^3 - 1249/3205*x^2 + 3713/3205*x + 496/3205),3205,-6305,-1249,3713,496,1,0,A5,318943881
x^5 + 5*x^4 - 12*x^3 - 19*x^2 - x + 1,(2146)*x^4 + (-1159)*x^3 + (-3724)*x^2 + (-159)*x^1 + (271),(2146) * (x^4 - 1159/2146*x^3 - 1862/1073*x^2 - 159/2146*x + 271/2146),2146,-1159,-3724,-159,271,1,0,A5,514155625
x^5 + 5*x^4 - 8*x^3 - 23*x^2 + x + 1,(1176)*x^4 + (443)*x^3 + (-1902)*x^2 + (93)*x^1 + (171),(1176) * (x^4 + 443/1176*x^3 - 317/196*x^2 + 31/392*x + 57/392),1176,443,-1902,93,171,1,0,A5,814360369
x^5 + 5*x^4 - 7*x^3 - 18*x^2 - x + 1,(1171)*x^4 + (117)*x^3 + (-1897)*x^2 + (-93)*x^1 + (176),(1171) * (x^4 + 117/1171*x^3 - 1897/1171*x^2 - 93/1171*x + 176/1171),1171,117,-1897,-93,176,1,0,A5,247527289
x^5 + 5*x^4 - 7*x^3 + 11*x^2 - 3*x + 1,(2071)*x^4 + (-2974)*x^3 + (4025)*x^2 + (-1082)*x^1 + (329),(2071) * (x^4 - 2974/2071*x^3 + 4025/2071*x^2 - 1082/2071*x + 329/2071),2071,-2974,4025,-1082,329,1,0,A5,14807104
x^5 + 5*x^4 - 3*x^3 + 2*x^2 - x + 1,(1111)*x^4 + (-667)*x^3 + (359)*x^2 + (-213)*x^1 + (196),(1111) * (x^4 - 667/1111*x^3 + 359/1111*x^2 - 213/1111*x + 196/1111),1111,-667,359,-213,196,1,0,A5,1006009
x^5 + 5*x^4 - 3*x^3 + 11*x^2 + x + 1,(1351)*x^4 + (-1286)*x^3 + (3021)*x^2 + (274)*x^1 + (241),(1351) * (x^4 - 1286/1351*x^3 + 3021/1351*x^2 + 274/1351*x + 241/1351),1351,-1286,3021,274,241,1,0,A5,56430144
x^5 + 5*x^4 - x^3 + 8*x^2 + x + 1,(979)*x^4 + (-501)*x^3 + (1635)*x^2 + (197)*x^1 + (186),(979) * (x^4 - 501/979*x^3 + 1635/979*x^2 + 197/979*x + 186/979),979,-501,1635,197,186,1,0,A5,9090225
x^5 + 5*x^4 + 20*x^2 + 5*x + 1,(1150)*x^4 + (-700)*x^3 + (5900)*x^2 + (1500)*x^1 + (250),(1150) * (x^4 - 14/23*x^3 + 118/23*x^2 + 30/23*x + 5/23),1150,-700,5900,1500,250,50,0,A5,484000000
x^5 + 5*x^4 + 2*x^3 - 17*x^2 + 9*x + 1,(-254)*x^4 + (-153)*x^3 + (874)*x^2 + (-647)*x^1 + (81),(-254) * (x^4 + 153/254*x^3 - 437/127*x^2 + 647/254*x - 81/254),-254,-153,874,-647,81,1,0,A5,17547721
x^5 + 5*x^4 + 3*x^3 + 3*x^2 + x + 1,(361)*x^4 + (168)*x^3 + (179)*x^2 + (52)*x^1 + (81),(361) * (x^4 + 168/361*x^3 + 179/361*x^2 + 52/361*x + 81/361),361,168,179,52,81,1,0,A5,144400
x^5 + 5*x^4 + 4*x^3 - 20*x^2 + 17*x + 1,(-666)*x^4 + (-900)*x^3 + (2268)*x^2 + (-2340)*x^1 + (234),(-666) * (x^4 + 50/37*x^3 - 126/37*x^2 + 130/37*x - 13/37),-666,-900,2268,-2340,234,18,0,A5,1829101824
x^5 + 5*x^4 + 4*x^3 + 3*x^2 + x + 1,(264)*x^4 + (189)*x^3 + (120)*x^2 + (27)*x^1 + (61),(264) * (x^4 + 63/88*x^3 + 5/11*x^2 + 9/88*x + 61/264),264,189,120,27,61,1,0,A5,126025
x^5 + 5*x^4 + 4*x^3 + 4*x^2 + x + 1,(294)*x^4 + (212)*x^3 + (228)*x^2 + (36)*x^1 + (66),(294) * (x^4 + 106/147*x^3 + 38/49*x^2 + 6/49*x + 11/49),294,212,228,36,66,2,0,A5,73984
x^5 + 5*x^4 + 4*x^3 + 7*x^2 - x + 1,(414)*x^4 + (351)*x^3 + (702)*x^2 + (-153)*x^1 + (81),(414) * (x^4 + 39/46*x^3 + 39/23*x^2 - 17/46*x + 9/46),414,351,702,-153,81,9,0,A5,3470769
x^5 + 5*x^4 + 7*x^3 + 9*x^2 + x + 1,(201)*x^4 + (366)*x^3 + (501)*x^2 + (6)*x^1 + (31),(201) * (x^4 + 122/67*x^3 + 167/67*x^2 + 2/67*x + 31/201),201,366,501,6,31,1,0,A5,1915456
x^5 + 5*x^4 + 8*x^3 + 8*x^2 + x + 1,(106)*x^4 + (228)*x^3 + (204)*x^2 + (-28)*x^1 + (6),(106) * (x^4 + 114/53*x^3 + 102/53*x^2 - 14/53*x + 3/53),106,228,204,-28,6,2,0,A5,518400
x^5 + 5*x^4 + 9*x^3 + x^2 + 21*x + 1,(-461)*x^4 + (-1172)*x^3 + (-457)*x^2 + (-1036)*x^1 + (391),(-461) * (x^4 + 1172/461*x^3 + 457/461*x^2 + 1036/461*x - 391/461),-461,-1172,-457,-1036,391,1,0,A5,2078265744
x^5 + 5*x^4 + 12*x^3 + 12*x^2 + x + 1,(46)*x^4 + (-12)*x^3 + (-172)*x^2 + (-92)*x^1 + (-54),(46) * (x^4 - 6/23*x^3 - 86/23*x^2 - 2*x - 27/23),46,-12,-172,-92,-54,2,0,A5,1364224
x^5 + 5*x^4 + 12*x^3 + 12*x^2 + 9*x + 1,(-74)*x^4 + (-292)*x^3 + (-276)*x^2 + (-148)*x^1 + (26),(-74) * (x^4 + 146/37*x^3 + 138/37*x^2 + 2*x - 13/37),-74,-292,-276,-148,26,2,0,A5,1149184
x^5 + 5*x^4 + 12*x^3 + 20*x^2 + 17*x + 1,(46)*x^4 + (380)*x^3 + (1004)*x^2 + (1020)*x^1 + (274),(46) * (x^4 + 190/23*x^3 + 502/23*x^2 + 510/23*x + 137/23),46,380,1004,1020,274,2,0,A5,1364224
x^5 + 5*x^4 + 13*x^3 + 16*x^2 - x + 1,(171)*x^4 + (351)*x^3 + (81)*x^2 + (-99)*x^1 + (-54),(171) * (x^4 + 39/19*x^3 + 9/19*x^2 - 11/19*x - 6/19),171,351,81,-99,-54,9,0,A5,19847025
x^5 + 5*x^4 + 15*x^3 + 15*x^2 + 1,(100)*x^4 + (-325)*x^3 + (-675)*x^2 + (-100)*x^1 + (-100),(100) * (x^4 - 13/4*x^3 - 27/4*x^2 - x - 1),100,-325,-675,-100,-100,25,0,A5,21390625
x^5 + 5*x^4 + 15*x^3 + 15*x^2 + 25*x + 1,(-275)*x^4 + (-1200)*x^3 + (-925)*x^2 + (-1100)*x^1 + (525),(-275) * (x^4 + 48/11*x^3 + 37/11*x^2 + 4*x - 21/11),-275,-1200,-925,-1100,525,25,0,A5,1122250000
x^5 + 5*x^4 + 16*x^3 - 17*x^2 + 7*x + 1,(-966)*x^4 + (-6229)*x^3 + (5778)*x^2 + (-2541)*x^1 + (-231),(-966) * (x^4 + 6229/966*x^3 - 963/161*x^2 + 121/46*x + 11/46),-966,-6229,5778,-2541,-231,1,0,A5,1525293025
x^5 + 5*x^4 + 20*x^3 + 5*x + 1,(-350)*x^4 + (-5700)*x^3 + (-100)*x^2 + (-1500)*x^1 + (-250),(-350) * (x^4 + 114/7*x^3 + 2/7*x^2 + 30/7*x + 5/7),-350,-5700,-100,-1500,-250,50,0,A5,484000000
x^5 + 5*x^4 + 20*x^3 + 12*x^2 - 7*x + 1,(190)*x^4 + (-2700)*x^3 + (-2044)*x^2 + (1044)*x^1 + (-166),(190) * (x^4 - 270/19*x^3 - 1022/95*x^2 + 522/95*x - 83/95),190,-2700,-2044,1044,-166,2,0,A5,143616256
x^5 + 5*x^4 + 23*x^3 + 5*x^2 + 6*x + 1,(-74)*x^4 + (-6685)*x^3 + (-1537)*x^2 + (-1880)*x^1 + (-274),(-74) * (x^4 + 6685/74*x^3 + 1537/74*x^2 + 940/37*x + 137/37),-74,-6685,-1537,-1880,-274,1,0,A5,598144849
x^5 + 6*x^4 - 23*x^3 - 23*x^2 + 1,(6724)*x^4 + (-10513)*x^3 + (-12993)*x^2 + (79)*x^1 + (653),(6724) * (x^4 - 10513/6724*x^3 - 12993/6724*x^2 + 79/6724*x + 653/6724),6724,-10513,-12993,79,653,1,0,A5,3921514884
x^5 + 6*x^4 - 23*x^3 - 23*x^2 + 21*x + 1,(6409)*x^4 + (-11395)*x^3 + (-14232)*x^2 + (11860)*x^1 + (1094),(6409) * (x^4 - 11395/6409*x^3 - 14232/6409*x^2 + 11860/6409*x + 1094/6409),6409,-11395,-14232,11860,1094,1,0,A5,127374041025
x^5 + 6*x^4 - 14*x^3 - 5*x^2 + 6*x + 1,(4330)*x^4 + (-6985)*x^3 + (-2925)*x^2 + (3076)*x^1 + (563),(4330) * (x^4 - 1397/866*x^3 - 585/866*x^2 + 1538/2165*x + 563/4330),4330,-6985,-2925,3076,563,1,0,A5,227798649
x^5 + 6*x^4 - 13*x^3 + 8*x^2 + 6*x + 1,(4510)*x^4 + (-8677)*x^3 + (4416)*x^2 + (3629)*x^1 + (604),(4510) * (x^4 - 8677/4510*x^3 + 2208/2255*x^2 + 3629/4510*x + 302/2255),4510,-8677,4416,3629,604,1,0,A5,100340289
x^5 + 6*x^4 - 11*x^3 - 21*x^2 - 2*x + 1,(3034)*x^4 + (-1693)*x^3 + (-6107)*x^2 + (-563)*x^1 + (379),(3034) * (x^4 - 1693/3034*x^3 - 6107/3034*x^2 - 563/3034*x + 379/3034),3034,-1693,-6107,-563,379,1,0,A5,902041156
x^5 + 6*x^4 - 5*x^3 - 23*x^2 + 1,(1468)*x^4 + (503)*x^3 + (-3057)*x^2 + (-11)*x^1 + (221),(1468) * (x^4 + 503/1468*x^3 - 3057/1468*x^2 - 11/1468*x + 221/1468),1468,503,-3057,-11,221,1,0,A5,852406416
x^5 + 6*x^4 - 5*x^3 - 19*x^2 - 2*x + 1,(1642)*x^4 + (203)*x^3 + (-3143)*x^2 + (-341)*x^1 + (245),(1642) * (x^4 + 203/1642*x^3 - 3143/1642*x^2 - 341/1642*x + 245/1642),1642,203,-3143,-341,245,1,0,A5,382046116
x^5 + 6*x^4 - 5*x^3 - 14*x^2 + 6*x + 1,(1702)*x^4 + (-613)*x^3 + (-3276)*x^2 + (1249)*x^1 + (302),(1702) * (x^4 - 613/1702*x^3 - 1638/851*x^2 + 1249/1702*x + 151/851),1702,-613,-3276,1249,302,1,0,A5,227798649
x^5 + 6*x^4 - 5*x^3 + 21*x^2 - 7*x + 1,(3157)*x^4 + (-3427)*x^3 + (11222)*x^2 + (-3686)*x^1 + (490),(3157) * (x^4 - 3427/3157*x^3 + 11222/3157*x^2 - 3686/3157*x + 70/451),3157,-3427,11222,-3686,490,1,0,A5,411643521
x^5 + 6*x^4 - x^3 + 5*x^2 - x + 1,(1675)*x^4 + (-463)*x^3 + (1372)*x^2 + (-316)*x^1 + (266),(1675) * (x^4 - 463/1675*x^3 + 1372/1675*x^2 - 316/1675*x + 266/1675),1675,-463,1372,-316,266,1,0,A5,198025
x^5 + 6*x^4 + 5*x^3 + 23*x^2 + 5*x + 1,(1249)*x^4 + (797)*x^3 + (6724)*x^2 + (1454)*x^1 + (236),(1249) * (x^4 + 797/1249*x^3 + 6724/1249*x^2 + 1454/1249*x + 236/1249),1249,797,6724,1454,236,1,0,A5,598144849
x^5 + 6*x^4 + 8*x^3 - 13*x^2 + 6*x + 1,(-446)*x^4 + (-865)*x^3 + (951)*x^2 + (-634)*x^1 + (-5),(-446) * (x^4 + 865/446*x^3 - 951/446*x^2 + 317/223*x + 5/446),-446,-865,951,-634,-5,1,0,A5,100340289
x^5 + 6*x^4 + 9*x^3 - 25*x^2 + 19*x + 1,(-1185)*x^4 + (-2623)*x^3 + (5022)*x^2 + (-4356)*x^1 + (236),(-1185) * (x^4 + 2623/1185*x^3 - 1674/395*x^2 + 1452/395*x - 236/1185),-1185,-2623,5022,-4356,236,1,0,A5,7806606025
x^5 + 6*x^4 + 13*x^3 + 3*x^2 + x + 1,(-275)*x^4 + (-955)*x^3 + (-320)*x^2 + (-170)*x^1 + (-80),(-275) * (x^4 + 191/55*x^3 + 64/55*x^2 + 34/55*x + 16/55),-275,-955,-320,-170,-80,5,0,A5,4950625
x^5 + 6*x^4 + 13*x^3 + 13*x^2 + 1,(100)*x^4 + (287)*x^3 + (183)*x^2 + (-101)*x^1 + (-31),(100) * (x^4 + 287/100*x^3 + 183/100*x^2 - 101/100*x - 31/100),100,287,183,-101,-31,1,0,A5,2924100
x^5 + 6*x^4 + 14*x^3 + 5*x^2 + 4*x + 1,(-320)*x^4 + (-1213)*x^3 + (-553)*x^2 + (-406)*x^1 + (-79),(-320) * (x^4 + 1213/320*x^3 + 553/320*x^2 + 203/160*x + 79/320),-320,-1213,-553,-406,-79,1,0,A5,6838225
x^5 + 6*x^4 + 15*x^3 + 9*x^2 - 5*x + 1,(-105)*x^4 + (-679)*x^3 + (-552)*x^2 + (204)*x^1 + (-74),(-105) * (x^4 + 97/15*x^3 + 184/35*x^2 - 68/35*x + 74/105),-105,-679,-552,204,-74,1,0,A5,5294601
x^5 + 6*x^4 + 19*x^3 + 5*x^2 + 1,(-500)*x^4 + (-3625)*x^3 + (-1065)*x^2 + (-131)*x^1 + (-215),(-500) * (x^4 + 29/4*x^3 + 213/100*x^2 + 131/500*x + 43/100),-500,-3625,-1065,-131,-215,1,0,A5,84345856
x^5 + 6*x^4 + 19*x^3 + 20*x^2 + 6*x + 1,(-50)*x^4 + (-997)*x^3 + (-1392)*x^2 + (-491)*x^1 + (-104),(-50) * (x^4 + 997/50*x^3 + 696/25*x^2 + 491/50*x + 52/25),-50,-997,-1392,-491,-104,1,0,A5,4338889
