polynomial,polynomial_reconstructed,factors,term_0,term_1,term_2,term_3,term_4,term_5,term_6,gcd,zero_terms,galois_group,discriminant
x^5 - 8*x^4 + 19*x^3 - 2*x^2 + 2*x + 1,(33/2)*x^6 + (-213)*x^5 + (975/2)*x^4 + (11)*x^3 + (69)*x^2 + (-297/2)*x^1 + (9),(33/2) * (x^6 - 142/11*x^5 + 325/11*x^4 + 2/3*x^3 + 46/11*x^2 - 9*x + 6/11),33/2,-213,975/2,11,69,-297/2,9,1/2,0,D(5),38775529
x^5 - 7*x^4 - 15*x^3 - 3*x^2 + 4*x + 1,(173/2)*x^6 + (180)*x^5 + (246)*x^4 + (261)*x^3 + (417/2)*x^2 + (189/2)*x^1 + (47/2),(173/2) * (x^6 + 360/173*x^5 + 492/173*x^4 + 522/173*x^3 + 417/173*x^2 + 189/173*x + 47/173),173/2,180,246,261,417/2,189/2,47/2,1/2,0,D(5),9740641
x^5 - 7*x^4 - x^3 + 19*x^2 - 9*x + 1,(103/2)*x^6 + (-132)*x^5 + (336)*x^4 + (-504)*x^3 + (633)*x^2 + (-249)*x^1 + (67/2),(103/2) * (x^6 - 264/103*x^5 + 672/103*x^4 - 1008/103*x^3 + 1266/103*x^2 - 498/103*x + 67/103),103/2,-132,336,-504,633,-249,67/2,1/2,0,D(5),32672656
x^5 - 7*x^4 - x^3 + 20*x^2 + 13*x + 1,(103/2)*x^6 + (-279/2)*x^5 + (33/2)*x^4 + (572)*x^3 + (1449/2)*x^2 + (795/2)*x^1 + (119),(103/2) * (x^6 - 279/103*x^5 + 33/103*x^4 + 1144/103*x^3 + 1449/103*x^2 + 795/103*x + 238/103),103/2,-279/2,33/2,572,1449/2,795/2,119,1/2,0,D(5),117223929
x^5 - 7*x^4 - x^3 + 24*x^2 + 17*x + 1,(103/2)*x^6 + (-339/2)*x^5 + (-3/2)*x^4 + (760)*x^3 + (1989/2)*x^2 + (1239/2)*x^1 + (229),(103/2) * (x^6 - 339/103*x^5 - 3/103*x^4 + 1520/103*x^3 + 1989/103*x^2 + 1239/103*x + 458/103),103/2,-339/2,-3/2,760,1989/2,1239/2,229,1/2,0,D(5),240963529
x^5 - 7*x^4 + 7*x^3 + 19*x^2 + 10*x + 1,(63/2)*x^6 + (-216)*x^5 + (123)*x^4 + (731)*x^3 + (1083/2)*x^2 + (465/2)*x^1 + (105/2),(63/2) * (x^6 - 48/7*x^5 + 82/21*x^4 + 1462/63*x^3 + 361/21*x^2 + 155/21*x + 5/3),63/2,-216,123,731,1083/2,465/2,105/2,1/2,0,D(5),2122849
x^5 - 7*x^4 + 11*x^3 + 3*x^2 - 6*x + 1,(43/2)*x^6 + (-138)*x^5 + (303)*x^4 + (-253)*x^3 + (435/2)*x^2 + (-219/2)*x^1 + (57/2),(43/2) * (x^6 - 276/43*x^5 + 606/43*x^4 - 506/43*x^3 + 435/43*x^2 - 219/43*x + 57/43),43/2,-138,303,-253,435/2,-219/2,57/2,1/2,0,D(5),1447209
x^5 - 7*x^4 + 12*x^3 + 3*x^2 - x + 1,(19)*x^6 + (-297/2)*x^5 + (525/2)*x^4 + (-2)*x^3 + (273/2)*x^2 + (-189/2)*x^1 + (-13/2),(19) * (x^6 - 297/38*x^5 + 525/38*x^4 - 2/19*x^3 + 273/38*x^2 - 189/38*x - 13/38),19,-297/2,525/2,-2,273/2,-189/2,-13/2,1/2,0,D(5),2387025
x^5 - 7*x^4 + 17*x^3 - 15*x^2 + 5*x + 1,(13/2)*x^6 + (-66)*x^5 + (201)*x^4 + (-290)*x^3 + (315)*x^2 + (-240)*x^1 + (125/2),(13/2) * (x^6 - 132/13*x^5 + 402/13*x^4 - 580/13*x^3 + 630/13*x^2 - 480/13*x + 125/13),13/2,-66,201,-290,315,-240,125/2,1/2,0,D(5),512656
x^5 - 7*x^4 + 17*x^3 + 25*x^2 + 9*x + 1,(13/2)*x^6 + (-366)*x^5 + (561)*x^4 + (1266)*x^3 + (813)*x^2 + (210)*x^1 + (37/2),(13/2) * (x^6 - 732/13*x^5 + 1122/13*x^4 + 2532/13*x^3 + 1626/13*x^2 + 420/13*x + 37/13),13/2,-366,561,1266,813,210,37/2,1/2,0,D(5),1926544
x^5 - 7*x^4 + 21*x^3 + 12*x^2 + 19*x + 1,(-7/2)*x^6 + (-621/2)*x^5 + (1005/2)*x^4 + (1410)*x^3 + (-555/2)*x^2 + (369/2)*x^1 + (331),(-7/2) * (x^6 + 621/7*x^5 - 1005/7*x^4 - 2820/7*x^3 + 555/7*x^2 - 369/7*x - 662/7),-7/2,-621/2,1005/2,1410,-555/2,369/2,331,1/2,0,D(5),21867015625
x^5 - 7*x^4 + 21*x^3 + 23*x^2 + 8*x + 1,(-7/2)*x^6 + (-393)*x^5 + (783)*x^4 + (1333)*x^3 + (1293/2)*x^2 + (237/2)*x^1 + (13/2),(-7/2) * (x^6 + 786/7*x^5 - 1566/7*x^4 - 2666/7*x^3 - 1293/7*x^2 - 237/7*x - 13/7),-7/2,-393,783,1333,1293/2,237/2,13/2,1/2,0,D(5),3713329
x^5 - 6*x^4 - 13*x^3 - 2*x^2 + 4*x + 1,(137/2)*x^6 + (132)*x^5 + (351/2)*x^4 + (195)*x^3 + (174)*x^2 + (171/2)*x^1 + (21),(137/2) * (x^6 + 264/137*x^5 + 351/137*x^4 + 390/137*x^3 + 348/137*x^2 + 171/137*x + 42/137),137/2,132,351/2,195,174,171/2,21,1/2,0,D(5),4635409
x^5 - 6*x^4 - 5*x^3 + 18*x^2 + 14*x + 1,(97/2)*x^6 + (-90)*x^5 + (-21/2)*x^4 + (383)*x^3 + (681)*x^2 + (831/2)*x^1 + (151),(97/2) * (x^6 - 180/97*x^5 - 21/97*x^4 + 766/97*x^3 + 1362/97*x^2 + 831/97*x + 302/97),97/2,-90,-21/2,383,681,831/2,151,1/2,0,D(5),350775441
x^5 - 6*x^4 + 3*x^3 + 11*x^2 - 7*x + 1,(57/2)*x^6 + (-219/2)*x^5 + (435/2)*x^4 + (-253)*x^3 + (303)*x^2 + (-138)*x^1 + (43/2),(57/2) * (x^6 - 73/19*x^5 + 145/19*x^4 - 506/57*x^3 + 202/19*x^2 - 92/19*x + 43/57),57/2,-219/2,435/2,-253,303,-138,43/2,1/2,0,D(5),1447209
x^5 - 6*x^4 + 3*x^3 + 15*x^2 + 23*x + 1,(57/2)*x^6 + (-279/2)*x^5 + (-393/2)*x^4 + (1031)*x^3 + (324)*x^2 + (495)*x^1 + (983/2),(57/2) * (x^6 - 93/19*x^5 - 131/19*x^4 + 2062/57*x^3 + 216/19*x^2 + 330/19*x + 983/57),57/2,-279/2,-393/2,1031,324,495,983/2,1/2,0,D(5),192959881
x^5 - 6*x^4 + 3*x^3 + 20*x^2 + 2*x + 1,(57/2)*x^6 + (-177)*x^5 + (327/2)*x^4 + (179)*x^3 + (681)*x^2 + (75/2)*x^1 + (-46),(57/2) * (x^6 - 118/19*x^5 + 109/19*x^4 + 358/57*x^3 + 454/19*x^2 + 25/19*x - 92/57),57/2,-177,327/2,179,681,75/2,-46,1/2,0,D(5),3629025
x^5 - 6*x^4 + 5*x^3 + 14*x^2 - 2*x + 1,(47/2)*x^6 + (-150)*x^5 + (387/2)*x^4 + (31)*x^3 + (399)*x^2 + (-159/2)*x^1 + (-31),(47/2) * (x^6 - 300/47*x^5 + 387/47*x^4 + 62/47*x^3 + 798/47*x^2 - 159/47*x - 62/47),47/2,-150,387/2,31,399,-159/2,-31,1/2,0,D(5),2474329
x^5 - 6*x^4 + 6*x^3 + 11*x^2 + 8*x + 1,(21)*x^6 + (-273/2)*x^5 + (33)*x^4 + (443)*x^3 + (399/2)*x^2 + (87)*x^1 + (73/2),(21) * (x^6 - 13/2*x^5 + 11/7*x^4 + 443/21*x^3 + 19/2*x^2 + 29/7*x + 73/42),21,-273/2,33,443,399/2,87,73/2,1/2,0,D(5),7112889
x^5 - 6*x^4 + 7*x^3 + 8*x^2 - 4*x + 1,(37/2)*x^6 + (-123)*x^5 + (411/2)*x^4 + (-81)*x^3 + (228)*x^2 + (-201/2)*x^1 + (-4),(37/2) * (x^6 - 246/37*x^5 + 411/37*x^4 - 162/37*x^3 + 456/37*x^2 - 201/37*x - 8/37),37/2,-123,411/2,-81,228,-201/2,-4,1/2,0,D(5),693889
x^5 - 6*x^4 + 9*x^3 + 2*x^2 - 4*x + 1,(27/2)*x^6 + (-96)*x^5 + (399/2)*x^4 + (-157)*x^3 + (150)*x^2 + (-159/2)*x^1 + (11),(27/2) * (x^6 - 64/9*x^5 + 133/9*x^4 - 314/27*x^3 + 100/9*x^2 - 53/9*x + 22/27),27/2,-96,399/2,-157,150,-159/2,11,1/2,0,D(5),56169
x^5 - 6*x^4 + 11*x^3 - 4*x^2 - 2*x + 1,(17/2)*x^6 + (-69)*x^5 + (351/2)*x^4 + (-197)*x^3 + (147)*x^2 + (-141/2)*x^1 + (14),(17/2) * (x^6 - 138/17*x^5 + 351/17*x^4 - 394/17*x^3 + 294/17*x^2 - 141/17*x + 28/17),17/2,-69,351/2,-197,147,-141/2,14,1/2,0,D(5),2209
x^5 - 6*x^4 + 11*x^3 - x^2 + x + 1,(17/2)*x^6 + (-183/2)*x^5 + (315/2)*x^4 + (-5)*x^3 + (75)*x^2 + (-84)*x^1 + (7/2),(17/2) * (x^6 - 183/17*x^5 + 315/17*x^4 - 10/17*x^3 + 150/17*x^2 - 168/17*x + 7/17),17/2,-183/2,315/2,-5,75,-84,7/2,1/2,0,D(5),2798929
x^5 - 6*x^4 + 13*x^3 - 10*x^2 + 2*x + 1,(7/2)*x^6 + (-42)*x^5 + (267/2)*x^4 + (-201)*x^3 + (201)*x^2 + (-255/2)*x^1 + (29),(7/2) * (x^6 - 12*x^5 + 267/7*x^4 - 402/7*x^3 + 402/7*x^2 - 255/7*x + 58/7),7/2,-42,267/2,-201,201,-255/2,29,1/2,0,D(5),55225
x^5 - 6*x^4 + 15*x^3 - 18*x^2 + 8*x + 1,(-3/2)*x^6 + (0)*x^5 + (111/2)*x^4 + (-229)*x^3 + (396)*x^2 + (-657/2)*x^1 + (109),(-3/2) * (x^6 - 37*x^4 + 458/3*x^3 - 264*x^2 + 219*x - 218/3),-3/2,0,111/2,-229,396,-657/2,109,1/2,1,D(5),2209
x^5 - 6*x^4 + 15*x^3 - 16*x^2 + 8*x + 1,(-3/2)*x^6 + (-15)*x^5 + (147/2)*x^4 + (-169)*x^3 + (294)*x^2 + (-609/2)*x^1 + (104),(-3/2) * (x^6 + 10*x^5 - 49*x^4 + 338/3*x^3 - 196*x^2 + 203*x - 208/3),-3/2,-15,147/2,-169,294,-609/2,104,1/2,0,D(5),859329
x^5 - 6*x^4 + 17*x^3 - 23*x^2 + 13*x + 1,(-13/2)*x^6 + (39/2)*x^5 + (63/2)*x^4 + (-261)*x^3 + (552)*x^2 + (-576)*x^1 + (453/2),(-13/2) * (x^6 - 3*x^5 - 63/13*x^4 + 522/13*x^3 - 1104/13*x^2 + 1152/13*x - 453/13),-13/2,39/2,63/2,-261,552,-576,453/2,1/2,0,D(5),305809
x^5 - 6*x^4 + 17*x^3 - 22*x^2 + 16*x + 1,(-13/2)*x^6 + (12)*x^5 + (-9/2)*x^4 + (-101)*x^3 + (408)*x^2 + (-1311/2)*x^1 + (311),(-13/2) * (x^6 - 24/13*x^5 + 9/13*x^4 + 202/13*x^3 - 816/13*x^2 + 1311/13*x - 622/13),-13/2,12,-9/2,-101,408,-1311/2,311,1/2,0,D(5),9653449
x^5 - 5*x^4 - 11*x^3 - x^2 + 4*x + 1,(105/2)*x^6 + (90)*x^5 + (114)*x^4 + (137)*x^3 + (285/2)*x^2 + (153/2)*x^1 + (37/2),(105/2) * (x^6 + 12/7*x^5 + 76/35*x^4 + 274/105*x^3 + 19/7*x^2 + 51/35*x + 37/105),105/2,90,114,137,285/2,153/2,37/2,1/2,0,D(5),1940449
x^5 - 5*x^4 - 10*x^3 + 23*x^2 - 11*x + 1,(50)*x^6 + (-195/2)*x^5 + (975/2)*x^4 + (-870)*x^3 + (1407/2)*x^2 + (-609/2)*x^1 + (127/2),(50) * (x^6 - 39/20*x^5 + 39/4*x^4 - 87/5*x^3 + 1407/100*x^2 - 609/100*x + 127/100),50,-195/2,975/2,-870,1407/2,-609/2,127/2,1/2,0,D(5),13024881
x^5 - 5*x^4 + 2*x^3 + 17*x^2 + 11*x + 1,(20)*x^6 + (-285/2)*x^5 + (-63/2)*x^4 + (428)*x^3 + (951/2)*x^2 + (531/2)*x^1 + (157/2),(20) * (x^6 - 57/8*x^5 - 63/40*x^4 + 107/5*x^3 + 951/40*x^2 + 531/40*x + 157/40),20,-285/2,-63/2,428,951/2,531/2,157/2,1/2,0,D(5),4549689
x^5 - 5*x^4 + 3*x^3 + 6*x^2 + 11*x + 1,(35/2)*x^6 + (-135/2)*x^5 + (-213/2)*x^4 + (396)*x^3 + (159/2)*x^2 + (153/2)*x^1 + (106),(35/2) * (x^6 - 27/7*x^5 - 213/35*x^4 + 792/35*x^3 + 159/35*x^2 + 153/35*x + 212/35),35/2,-135/2,-213/2,396,159/2,153/2,106,1/2,0,D(5),7491169
x^5 - 5*x^4 + 5*x^3 + 5*x^2 + 6*x + 1,(25/2)*x^6 + (-75)*x^5 + (-15)*x^4 + (235)*x^3 + (135/2)*x^2 + (15/2)*x^1 + (47/2),(25/2) * (x^6 - 6*x^5 - 6/5*x^4 + 94/5*x^3 + 27/5*x^2 + 3/5*x + 47/25),25/2,-75,-15,235,135/2,15/2,47/2,1/2,0,D(5),3455881
x^5 - 5*x^4 + 5*x^3 + 25*x^2 + 16*x + 1,(25/2)*x^6 + (-225)*x^5 + (-15)*x^4 + (785)*x^3 + (1785/2)*x^2 + (1125/2)*x^1 + (387/2),(25/2) * (x^6 - 18*x^5 - 6/5*x^4 + 314/5*x^3 + 357/5*x^2 + 45*x + 387/25),25/2,-225,-15,785,1785/2,1125/2,387/2,1/2,0,D(5),141395881
x^5 - 5*x^4 + 6*x^3 + 15*x^2 + 7*x + 1,(10)*x^6 + (-315/2)*x^5 + (123/2)*x^4 + (400)*x^3 + (699/2)*x^2 + (225/2)*x^1 + (23/2),(10) * (x^6 - 63/4*x^5 + 123/20*x^4 + 40*x^3 + 699/20*x^2 + 45/4*x + 23/20),10,-315/2,123/2,400,699/2,225/2,23/2,1/2,0,D(5),265225
x^5 - 5*x^4 + 7*x^3 + x + 1,(15/2)*x^6 + (-105/2)*x^5 + (117/2)*x^4 + (10)*x^3 + (129/2)*x^2 + (-105/2)*x^1 + (1),(15/2) * (x^6 - 7*x^5 + 39/5*x^4 + 4/3*x^3 + 43/5*x^2 - 7*x + 2/15),15/2,-105/2,117/2,10,129/2,-105/2,1,1,0,D(5),373321
x^5 - 5*x^4 + 7*x^3 + x^2 - 2*x + 1,(15/2)*x^6 + (-60)*x^5 + (111)*x^4 + (-81)*x^3 + (195/2)*x^2 + (-111/2)*x^1 + (3/2),(15/2) * (x^6 - 8*x^5 + 74/5*x^4 - 54/5*x^3 + 13*x^2 - 37/5*x + 1/5),15/2,-60,111,-81,195/2,-111/2,3/2,3/2,0,D(5),227529
x^5 - 5*x^4 + 7*x^3 + 12*x^2 - 5*x + 1,(15/2)*x^6 + (-285/2)*x^5 + (477/2)*x^4 + (-32)*x^3 + (687/2)*x^2 + (-285/2)*x^1 + (-5),(15/2) * (x^6 - 19*x^5 + 159/5*x^4 - 64/15*x^3 + 229/5*x^2 - 19*x - 2/3),15/2,-285/2,477/2,-32,687/2,-285/2,-5,1/2,0,D(5),45171841
x^5 - 5*x^4 + 9*x^3 - 3*x^2 - 2*x + 1,(5/2)*x^6 + (-45)*x^5 + (129)*x^4 + (-149)*x^3 + (231/2)*x^2 + (-117/2)*x^1 + (23/2),(5/2) * (x^6 - 18*x^5 + 258/5*x^4 - 298/5*x^3 + 231/5*x^2 - 117/5*x + 23/5),5/2,-45,129,-149,231/2,-117/2,23/2,1/2,0,D(5),16129
x^5 - 5*x^4 + 9*x^3 + 25*x^2 + 3*x + 1,(5/2)*x^6 + (-255)*x^5 + (264)*x^4 + (530)*x^3 + (972)*x^2 + (45)*x^1 + (-107/2),(5/2) * (x^6 - 102*x^5 + 528/5*x^4 + 212*x^3 + 1944/5*x^2 + 18*x - 107/5),5/2,-255,264,530,972,45,-107/2,1/2,0,D(5),1269639424
x^5 - 5*x^4 + 12*x^3 + 7*x^2 - 5*x + 1,(-5)*x^6 + (-285/2)*x^5 + (687/2)*x^4 + (-32)*x^3 + (477/2)*x^2 + (-285/2)*x^1 + (15/2),(-5) * (x^6 + 57/2*x^5 - 687/10*x^4 + 32/5*x^3 - 477/10*x^2 + 57/2*x - 3/2),-5,-285/2,687/2,-32,477/2,-285/2,15/2,1/2,0,D(5),45171841
x^5 - 4*x^4 - 15*x^3 + 15*x^2 + 21*x + 1,(107/2)*x^6 + (-45/2)*x^5 + (225/2)*x^4 + (113)*x^3 + (870)*x^2 + (585)*x^1 + (807/2),(107/2) * (x^6 - 45/107*x^5 + 225/107*x^4 + 226/107*x^3 + 1740/107*x^2 + 1170/107*x + 807/107),107/2,-45/2,225/2,113,870,585,807/2,1/2,0,D(5),8640260209
x^5 - 4*x^4 - 9*x^3 + 4*x + 1,(77/2)*x^6 + (54)*x^5 + (123/2)*x^4 + (87)*x^3 + (114)*x^2 + (135/2)*x^1 + (16),(77/2) * (x^6 + 108/77*x^5 + 123/77*x^4 + 174/77*x^3 + 228/77*x^2 + 135/77*x + 32/77),77/2,54,123/2,87,114,135/2,16,1/2,0,D(5),667489
x^5 - 4*x^4 + 5*x^2 + 14*x + 1,(16)*x^6 + (-75/2)*x^5 + (-180)*x^4 + (367)*x^3 + (195/2)*x^2 + (105)*x^1 + (367/2),(16) * (x^6 - 75/32*x^5 - 45/4*x^4 + 367/16*x^3 + 195/32*x^2 + 105/16*x + 367/32),16,-75/2,-180,367,195/2,105,367/2,1/2,0,D(5),16507969
x^5 - 4*x^4 + 2*x^3 + 9*x^2 - 6*x + 1,(11)*x^6 + (-159/2)*x^5 + (150)*x^4 + (-157)*x^3 + (399/2)*x^2 + (-96)*x^1 + (27/2),(11) * (x^6 - 159/22*x^5 + 150/11*x^4 - 157/11*x^3 + 399/22*x^2 - 96/11*x + 27/22),11,-159/2,150,-157,399/2,-96,27/2,1/2,0,D(5),56169
x^5 - 4*x^4 + 4*x^3 + x^2 + 4*x + 1,(6)*x^6 + (-63/2)*x^5 + (-30)*x^4 + (95)*x^3 + (75/2)*x^2 + (-24)*x^1 + (27/2),(6) * (x^6 - 21/4*x^5 - 5*x^4 + 95/6*x^3 + 25/4*x^2 - 4*x + 9/4),6,-63/2,-30,95,75/2,-24,27/2,1/2,0,D(5),693889
x^5 - 4*x^4 + 5*x^3 + 1,(7/2)*x^6 + (-30)*x^5 + (75/2)*x^4 + (-25)*x^3 + (60)*x^2 + (-75/2)*x^1 + (0),(7/2) * x * (x^5 - 60/7*x^4 + 75/7*x^3 - 50/7*x^2 + 120/7*x - 75/7),7/2,-30,75/2,-25,60,-75/2,0,1/2,1,D(5),95481
x^5 - 4*x^4 + 5*x^3 + 19*x^2 + 3*x + 1,(7/2)*x^6 + (-345/2)*x^5 + (213/2)*x^4 + (249)*x^3 + (579)*x^2 + (48)*x^1 + (-77/2),(7/2) * (x^6 - 345/7*x^5 + 213/7*x^4 + 498/7*x^3 + 1158/7*x^2 + 96/7*x - 11),7/2,-345/2,213/2,249,579,48,-77/2,1/2,0,D(5),253605625
x^5 - 4*x^4 + 7*x^3 - 2*x^2 - 2*x + 1,(-3/2)*x^6 + (-27)*x^5 + (183/2)*x^4 + (-109)*x^3 + (87)*x^2 + (-93/2)*x^1 + (9),(-3/2) * (x^6 + 18*x^5 - 61*x^4 + 218/3*x^3 - 58*x^2 + 31*x - 6),-3/2,-27,183/2,-109,87,-93/2,9,1/2,0,D(5),20449
x^5 - 4*x^4 + 8*x^3 + 7*x^2 - 6*x + 1,(-4)*x^6 + (-201/2)*x^5 + (228)*x^4 + (-81)*x^3 + (411/2)*x^2 + (-123)*x^1 + (37/2),(-4) * (x^6 + 201/8*x^5 - 57*x^4 + 81/4*x^3 - 411/8*x^2 + 123/4*x - 37/8),-4,-201/2,228,-81,411/2,-123,37/2,1/2,0,D(5),693889
x^5 - 4*x^4 + 9*x^3 - 5*x^2 + 3*x + 1,(-13/2)*x^6 + (-33/2)*x^5 + (93/2)*x^4 + (-31)*x^3 + (57)*x^2 + (-90)*x^1 + (43/2),(-13/2) * (x^6 + 33/13*x^5 - 93/13*x^4 + 62/13*x^3 - 114/13*x^2 + 180/13*x - 43/13),-13/2,-33/2,93/2,-31,57,-90,43/2,1/2,0,D(5),1306449
x^5 - 4*x^4 + 9*x^3 + 12*x + 1,(-13/2)*x^6 + (-54)*x^5 + (-117/2)*x^4 + (311)*x^3 + (-102)*x^2 + (-135/2)*x^1 + (144),(-13/2) * (x^6 + 108/13*x^5 + 9*x^4 - 622/13*x^3 + 204/13*x^2 + 135/13*x - 288/13),-13/2,-54,-117/2,311,-102,-135/2,144,1/2,0,D(5),233325625
x^5 - 4*x^4 + 24*x^3 + 9*x^2 + 14*x + 1,(-44)*x^6 + (-423/2)*x^5 + (708)*x^4 + (799)*x^3 + (-645/2)*x^2 + (9)*x^1 + (347/2),(-44) * (x^6 + 423/88*x^5 - 177/11*x^4 - 799/44*x^3 + 645/88*x^2 - 9/44*x - 347/88),-44,-423/2,708,799,-645/2,9,347/2,1/2,0,D(5),12720456225
x^5 - 3*x^4 - 10*x^3 + 11*x^2 + 25*x + 1,(34)*x^6 + (-75/2)*x^5 + (-351/2)*x^4 + (280)*x^3 + (1203/2)*x^2 + (975/2)*x^1 + (1195/2),(34) * (x^6 - 75/68*x^5 - 351/68*x^4 + 140/17*x^3 + 1203/68*x^2 + 975/68*x + 1195/68),34,-75/2,-351/2,280,1203/2,975/2,1195/2,1/2,0,D(5),16687225
x^5 - 3*x^4 - 7*x^3 + x^2 + 4*x + 1,(53/2)*x^6 + (24)*x^5 + (18)*x^4 + (45)*x^3 + (177/2)*x^2 + (117/2)*x^1 + (27/2),(53/2) * (x^6 + 48/53*x^5 + 36/53*x^4 + 90/53*x^3 + 177/53*x^2 + 117/53*x + 27/53),53/2,24,18,45,177/2,117/2,27/2,1/2,0,D(5),160801
x^5 - 3*x^4 - 4*x^3 + 23*x^2 + 9*x + 1,(19)*x^6 + (-309/2)*x^5 + (-15/2)*x^4 + (-20)*x^3 + (1785/2)*x^2 + (681/2)*x^1 + (47/2),(19) * (x^6 - 309/38*x^5 - 15/38*x^4 - 20/19*x^3 + 1785/38*x^2 + 681/38*x + 47/38),19,-309/2,-15/2,-20,1785/2,681/2,47/2,1/2,0,D(5),66928761
x^5 - 3*x^4 - x^3 + 7*x^2 + 3*x + 1,(23/2)*x^6 + (-48)*x^5 + (-12)*x^4 + (24)*x^3 + (123)*x^2 + (39)*x^1 + (-17/2),(23/2) * (x^6 - 96/23*x^5 - 24/23*x^4 + 48/23*x^3 + 246/23*x^2 + 78/23*x - 17/23),23/2,-48,-12,24,123,39,-17/2,1/2,0,D(5),512656
x^5 - 3*x^4 + 3*x^3 - x^2 + 2*x + 1,(3/2)*x^6 + (-6)*x^5 + (-21)*x^4 + (11)*x^3 + (75/2)*x^2 + (-51/2)*x^1 + (13/2),(3/2) * (x^6 - 4*x^5 - 14*x^4 + 22/3*x^3 + 25*x^2 - 17*x + 13/3),3/2,-6,-21,11,75/2,-51/2,13/2,1/2,0,D(5),56169
x^5 - 3*x^4 + 3*x^3 + 3*x^2 - x + 1,(3/2)*x^6 + (-36)*x^5 + (42)*x^4 + (-28)*x^3 + (63)*x^2 + (-27)*x^1 + (-13/2),(3/2) * (x^6 - 24*x^5 + 28*x^4 - 56/3*x^3 + 42*x^2 - 18*x - 13/3),3/2,-36,42,-28,63,-27,-13/2,1/2,0,D(5),274576
x^5 - 3*x^4 + 4*x^3 - x^2 + 3*x + 1,(-1)*x^6 + (-21/2)*x^5 + (-51/2)*x^4 + (30)*x^3 + (57/2)*x^2 + (-69/2)*x^1 + (23/2),(-1) * (x^6 + 21/2*x^5 + 51/2*x^4 - 30*x^3 - 57/2*x^2 + 69/2*x - 23/2),-1,-21/2,-51/2,30,57/2,-69/2,23/2,1,0,D(5),267289
x^5 - 3*x^4 + 5*x^3 - x^2 - 2*x + 1,(-7/2)*x^6 + (-15)*x^5 + (63)*x^4 + (-77)*x^3 + (123/2)*x^2 + (-69/2)*x^1 + (13/2),(-7/2) * (x^6 + 30/7*x^5 - 18*x^4 + 22*x^3 - 123/7*x^2 + 69/7*x - 13/7),-7/2,-15,63,-77,123/2,-69/2,13/2,1/2,0,D(5),14161
x^5 - 3*x^4 + 5*x^3 + 13*x^2 + 12*x + 1,(-7/2)*x^6 + (-120)*x^5 + (-84)*x^4 + (357)*x^3 + (417/2)*x^2 + (393/2)*x^1 + (223/2),(-7/2) * (x^6 + 240/7*x^5 + 24*x^4 - 102*x^3 - 417/7*x^2 - 393/7*x - 223/7),-7/2,-120,-84,357,417/2,393/2,223/2,1/2,0,D(5),200533921
x^5 - 3*x^4 + 5*x^3 + 14*x^2 + 9*x + 1,(-7/2)*x^6 + (-255/2)*x^5 + (-69/2)*x^4 + (304)*x^3 + (543/2)*x^2 + (303/2)*x^1 + (46),(-7/2) * (x^6 + 255/7*x^5 + 69/7*x^4 - 608/7*x^3 - 543/7*x^2 - 303/7*x - 92/7),-7/2,-255/2,-69/2,304,543/2,303/2,46,1/2,0,D(5),18429849
x^5 - 3*x^4 + 7*x^3 - 19*x^2 + 18*x + 1,(-17/2)*x^6 + (111)*x^5 + (-282)*x^4 + (87)*x^3 + (795/2)*x^2 + (-1131/2)*x^1 + (743/2),(-17/2) * (x^6 - 222/17*x^5 + 564/17*x^4 - 174/17*x^3 - 795/17*x^2 + 1131/17*x - 743/17),-17/2,111,-282,87,795/2,-1131/2,743/2,1/2,0,D(5),1380625
x^5 - 3*x^4 + 8*x^3 - 7*x^2 + 5*x + 1,(-11)*x^6 + (33/2)*x^5 + (-21/2)*x^4 + (-32)*x^3 + (117/2)*x^2 + (-225/2)*x^1 + (85/2),(-11) * (x^6 - 3/2*x^5 + 21/22*x^4 + 32/11*x^3 - 117/22*x^2 + 225/22*x - 85/22),-11,33/2,-21/2,-32,117/2,-225/2,85/2,1/2,0,D(5),373321
x^5 - 3*x^4 + 8*x^3 + 19*x^2 - 9*x + 1,(-11)*x^6 + (-357/2)*x^5 + (633/2)*x^4 + (90)*x^3 + (1389/2)*x^2 + (-633/2)*x^1 + (67/2),(-11) * (x^6 + 357/22*x^5 - 633/22*x^4 - 90/11*x^3 - 1389/22*x^2 + 633/22*x - 67/22),-11,-357/2,633/2,90,1389/2,-633/2,67/2,1/2,0,D(5),16507969
x^5 - 3*x^4 + 10*x^3 + 2*x^2 + 21*x + 1,(-16)*x^6 + (-60)*x^5 + (-156)*x^4 + (456)*x^3 + (-264)*x^2 + (-12)*x^1 + (436),(-16) * (x^6 + 15/4*x^5 + 39/4*x^4 - 57/2*x^3 + 33/2*x^2 + 3/4*x - 109/4),-16,-60,-156,456,-264,-12,436,4,0,D(5),2316304384
x^5 - 2*x^4 - 17*x^3 + 25*x^2 + 13*x + 1,(93/2)*x^6 + (-273/2)*x^5 + (627/2)*x^4 + (-693)*x^3 + (1299)*x^2 + (615)*x^1 + (213/2),(93/2) * (x^6 - 91/31*x^5 + 209/31*x^4 - 462/31*x^3 + 866/31*x^2 + 410/31*x + 71/31),93/2,-273/2,627/2,-693,1299,615,213/2,3/2,0,D(5),1187560521
